mastery,difficulty,correct
0.302965,2,0
0.369273,1,1
0.235997,3,0
0.763155,1,1
0.930003,3,1
0.497932,3,0
0.642998,2,1
0.867172,3,1
0.998830,3,1
0.613516,3,1
0.889779,3,1
0.908608,2,1
0.791451,3,1
0.460931,2,1
0.081154,2,0
0.015806,2,0
0.477201,1,1
0.494315,1,1
0.407362,1,1
0.568167,1,1
0.552163,1,1
0.836613,2,1
0.108657,2,0
0.225178,3,0
0.793005,3,1
0.847837,3,0
0.994824,2,1
0.872912,1,1
0.889899,1,1
0.314348,2,0
0.401662,3,0
0.268085,1,1
0.606299,1,1
0.938805,2,1
0.344641,3,0
0.557002,2,1
0.296300,2,1
0.169800,1,0
0.195186,2,0
0.057945,3,1
0.949294,2,1
0.402880,1,1
0.834121,1,1
0.681329,3,1
0.191921,3,0
0.175462,3,0
0.811988,1,1
0.264712,1,0
0.913285,2,1
0.140055,3,0
0.677709,2,1
0.814474,2,1
0.235256,3,0
0.276207,3,0
0.964519,1,1
0.264598,3,0
0.429957,2,0
0.432516,2,1
0.253035,2,1
0.775791,3,0
0.771849,3,1
0.378318,1,0
0.835126,3,1
0.213075,2,0
0.004306,1,0
0.571167,2,1
0.994078,1,1
0.038644,3,0
0.207998,2,0
0.518915,2,1
0.809941,3,1
0.089042,1,1
0.395235,3,0
0.747076,3,1
0.371543,2,1
0.188836,1,0
0.195496,1,0
0.410049,1,1
0.479417,2,1
0.861814,3,1
0.642252,3,1
0.690402,3,0
0.982987,1,1
0.411843,1,0
0.403354,3,1
0.923347,3,1
0.245876,2,0
0.729815,2,1
0.754573,1,1
0.097788,3,0
0.468231,1,1
0.200562,3,0
0.185375,2,0
0.463828,3,0
0.289430,3,0
0.796060,2,1
0.907605,2,1
0.802721,1,1
0.266031,3,0
0.274134,2,0
0.254728,3,0
0.135038,2,0
0.943798,1,1
0.402048,2,1
0.224689,2,0
0.846671,2,1
0.399195,1,1
0.035117,3,0
0.161942,3,0
0.639250,2,1
0.782905,1,1
0.210934,1,1
0.917396,3,1
0.850997,2,1
0.848381,1,1
0.227661,1,1
0.050536,3,0
0.867424,3,1
0.305800,3,0
0.618916,1,1
0.759967,3,1
0.128293,2,0
0.780838,3,1
0.938511,3,1
0.728375,1,1
0.441223,1,1
0.876678,2,1
0.527458,3,0
0.744771,2,1
0.820506,2,1
0.749353,1,1
0.287855,1,0
0.117844,1,1
0.238339,1,1
0.502875,1,1
0.505277,1,1
0.582644,1,1
0.395102,2,0
0.786891,3,1
0.913154,1,1
0.246725,2,0
0.736523,2,1
0.677972,3,1
0.523090,2,1
0.188530,2,0
0.795232,3,1
0.960626,1,1
0.721836,2,1
0.917860,2,1
0.984185,1,1
0.352051,2,0
0.638224,3,0
0.473933,1,1
0.986629,2,1
0.093808,2,0
0.412375,2,1
0.875539,1,1
0.284051,3,0
0.787793,1,1
0.382783,1,1
0.979979,1,1
0.883530,1,1
0.301320,1,1
0.770193,2,1
0.336857,3,0
0.606363,1,1
0.658481,1,1
0.829595,1,1
0.024451,3,0
0.220158,1,1
0.711918,1,1
0.563523,1,1
0.495605,2,1
0.055210,2,0
0.348276,3,0
0.865100,2,1
0.030893,1,0
0.396436,1,1
0.945148,1,1
0.050881,3,0
0.749706,2,1
0.257613,2,0
0.866609,1,1
0.746068,2,1
0.885705,3,1
0.215925,2,0
0.531293,1,1
0.779270,1,1
0.245700,3,0
0.230746,3,0
0.027182,3,0
0.958515,1,1
0.710017,1,1
0.635560,1,1
0.743995,2,1
0.531613,1,1
0.476134,1,0
0.449532,2,0
0.640439,3,1
0.201535,3,0
0.888059,1,1
0.811752,2,1
0.349564,1,1
0.578609,1,1
0.141027,1,0
0.972346,3,1
0.902893,3,1
0.921898,1,1
0.332163,3,0
0.169135,3,0
0.211772,2,0
0.090001,1,0
0.120111,2,1
0.071305,3,0
0.989823,2,1
0.074058,3,0
0.132542,3,0
0.827255,2,1
0.580240,1,1
0.774417,2,1
0.630912,2,1
0.882175,1,1
0.638468,3,0
0.522125,3,0
0.712750,3,1
0.447393,2,1
0.346064,2,0
0.467652,1,1
0.169714,3,0
0.796572,3,1
0.260704,1,1
0.153532,2,0
0.246352,2,0
0.842070,1,1
0.330201,3,0
0.686050,3,1
0.856410,3,1
0.077745,2,0
0.765024,1,1
0.307665,2,0
0.216622,3,0
0.688901,3,0
0.909797,2,1
0.295019,1,1
0.568834,1,1
0.289834,3,0
0.554286,2,1
0.621862,1,1
0.610335,1,1
0.623546,3,1
0.135080,1,1
0.693540,3,1
0.674750,2,1
0.682588,3,1
0.074071,1,0
0.446839,3,0
0.409035,2,1
0.086711,2,1
0.222368,2,1
0.440963,1,1
0.742906,1,1
0.237062,1,1
0.829750,2,1
0.545798,2,1
0.760422,3,0
0.472556,3,0
0.499194,3,0
0.619719,3,0
0.927971,3,1
0.491813,2,1
0.528658,1,1
0.601997,3,0
0.737515,1,1
0.071850,2,0
0.515687,3,1
0.481592,3,0
0.921685,2,1
0.493507,1,1
0.468321,3,0
0.962200,3,1
0.450576,1,1
0.180884,3,0
0.216916,3,0
0.095188,3,0
0.000568,3,0
0.431946,1,1
0.769243,1,1
0.733466,1,1
0.032149,3,0
0.569983,2,1
0.154283,2,0
0.941076,2,1
0.167365,3,0
0.626639,3,0
0.326238,2,0
0.641561,2,1
0.412259,2,0
0.759643,2,1
0.230679,2,1
0.905792,1,1
0.500210,1,1
0.756093,1,1
0.849730,1,1
0.998829,1,1
0.223946,3,0
0.286892,1,1
0.250433,1,1
0.262871,3,0
0.582445,2,1
0.993523,3,1
0.990278,3,1
0.526773,3,0
0.639027,3,1
0.859971,1,1
0.932933,3,1
0.203861,2,0
0.528542,3,0
0.832837,2,1
0.303202,1,1
0.439809,1,1
0.985621,3,1
0.985047,2,1
0.906107,3,1
0.798448,3,1
0.269131,3,0
0.320850,1,1
0.547283,2,1
0.560777,1,1
0.505503,3,1
0.636670,2,1
0.408323,1,1
0.749174,1,1
0.333550,3,0
0.330677,3,0
0.127226,2,0
0.188712,3,0
0.850521,1,1
0.446282,1,1
0.227868,1,0
0.759341,1,1
0.553981,1,0
0.021156,2,0
0.316361,1,1
0.177001,1,0
0.655873,2,1
0.275031,1,0
0.064947,2,0
0.054935,1,0
0.581727,3,1
0.021723,3,0
0.848792,1,1
0.155397,3,0
0.606566,3,1
0.444688,3,0
0.442852,2,0
0.071797,2,0
0.802752,1,1
0.893052,3,1
0.011017,2,0
0.178604,3,0
0.903904,1,1
0.549494,1,1
0.150040,1,0
0.202790,1,1
0.659986,2,1
0.724817,3,1
0.599427,2,1
0.953148,1,1
0.494064,2,1
0.300272,3,0
0.477233,2,0
0.359666,3,0
0.224416,1,1
0.045963,3,0
0.352212,3,0
0.711409,1,1
0.018438,3,0
0.439179,2,0
0.644009,2,1
0.610404,2,0
0.776648,3,1
0.810520,1,1
0.711706,1,1
0.102798,3,0
0.475022,1,1
0.603406,2,1
0.245566,3,0
0.042552,2,0
0.223590,2,0
0.454894,2,1
0.413930,3,0
0.176667,1,0
0.824416,3,1
0.925687,2,1
0.201348,1,1
0.929573,2,1
0.017861,3,0
0.924962,3,1
0.951929,1,1
0.012052,3,0
0.763019,3,1
0.970202,3,1
0.905902,2,1
0.970710,1,1
0.550324,3,1
0.078156,2,0
0.849789,2,1
0.613828,1,1
0.614737,1,1
0.417254,2,0
0.571842,3,1
0.153580,3,0
0.739770,3,1
0.075017,2,1
0.729781,3,1
0.848978,2,1
0.472469,2,1
0.509830,2,1
0.312214,2,0
0.969459,3,1
0.733124,2,1
0.368989,1,1
0.174807,1,1
0.219580,3,0
0.463922,3,1
0.942568,1,1
0.734146,1,1
0.215244,3,0
0.859561,3,0
0.378201,1,1
0.851722,2,1
0.241700,1,0
0.618661,1,1
0.926670,2,1
0.257894,3,0
0.692927,1,1
0.987313,1,1
0.150598,2,1
0.088402,1,0
0.674195,3,0
0.339736,2,0
0.071244,2,0
0.475306,3,0
0.753771,2,1
0.285122,1,1
0.335047,3,0
0.845699,2,1
0.520072,1,1
0.842732,2,1
0.446389,3,0
0.952975,3,1
0.650795,2,1
0.115899,1,0
0.885093,1,1
0.489265,3,1
0.141639,3,0
0.152690,1,0
0.687534,2,1
0.047373,1,0
0.286594,2,1
0.139788,3,0
0.441077,3,0
0.414354,1,1
0.521876,3,0
0.279636,1,0
0.032044,1,0
0.614386,1,1
0.373718,3,0
0.651335,2,1
0.108667,3,0
0.013777,3,0
0.248294,2,0
0.456547,1,1
0.394072,3,0
0.810303,1,1
0.377838,3,0
0.530441,1,1
0.593516,3,1
0.021831,2,1
0.515133,2,1
0.344831,3,0
0.421280,2,0
0.100287,3,0
0.782821,1,1
0.942404,2,1
0.022269,1,0
0.601373,1,1
0.763844,3,0
0.284808,1,0
0.787556,3,1
0.632355,3,1
0.929163,1,1
0.981005,1,1
0.042346,2,0
0.444938,2,0
0.546988,2,1
0.146743,1,0
0.336286,1,1
0.987647,3,1
0.016230,3,0
0.452508,3,0
0.842655,2,1
0.323901,3,0
0.479799,3,0
0.978046,2,1
0.474877,3,0
0.130921,1,0
0.051721,2,0
0.945417,2,1
0.265809,1,0
0.504064,3,0
0.090702,3,0
0.423655,2,0
0.930106,2,1
0.502413,1,1
0.971135,2,1
0.258836,3,0
0.504545,2,1
0.859531,3,1
0.448252,2,0
0.279487,3,0
0.855475,2,1
0.389889,2,0
0.530723,2,1
0.976527,3,1
0.186483,3,0
0.301401,3,0
0.031070,1,0
0.391838,3,0
0.200183,2,0
0.680035,2,1
0.181321,3,0
0.674813,2,1
0.263475,3,0
0.355218,3,0
0.348861,3,0
0.716752,3,0
0.466509,1,1
0.361299,2,0
0.852623,1,1
0.571951,2,1
0.213831,2,0
0.900091,2,1
0.342650,3,0
0.038979,3,0
0.494600,2,1
0.123938,2,0
0.238466,1,0
0.747111,3,1
0.130752,1,0
0.806944,2,1
0.936907,1,1
0.606532,3,1
0.710359,2,1
0.713587,3,1
0.992808,2,1
0.341538,3,0
0.162857,2,0
0.519167,1,1
0.533250,2,0
0.177912,3,0
0.613109,2,1
0.014125,3,0
0.927668,2,1
0.264574,1,0
0.039560,1,0
0.108249,2,0
0.240249,3,0
0.273906,1,1
0.032810,3,0
0.279355,3,0
0.192942,2,0
0.378621,2,0
0.385168,2,0
0.339008,1,1
0.327924,3,0
0.089731,2,0
0.025205,2,0
0.202114,2,0
0.756649,3,1
0.990810,3,1
0.928526,1,1
0.504219,2,1
0.531824,1,1
0.314582,3,0
0.773939,1,1
0.764757,2,1
0.844272,2,1
0.895505,2,1
0.434349,2,0
0.766876,3,1
0.806399,2,1
0.308460,1,1
0.929242,3,1
0.094342,2,0
0.994269,2,1
0.770091,1,1
0.093271,1,0
0.656230,3,1
0.034179,1,1
0.770187,1,1
0.799223,1,1
0.602410,3,1
0.856860,2,1
0.097883,2,0
0.275924,3,0
0.414178,3,1
0.042458,2,0
0.448216,1,1
0.265213,3,0
0.392735,3,0
0.425103,3,0
0.879412,1,1
0.270341,3,0
0.893743,1,1
0.425971,2,0
0.327808,3,0
0.502512,2,1
0.417743,2,1
0.257372,2,0
0.502679,3,0
0.151802,1,1
0.351930,2,0
0.565790,2,1
0.413408,3,0
0.823912,1,1
0.256722,2,0
0.969772,1,1
0.784722,3,1
0.967593,2,1
0.838137,2,1
0.142104,2,0
0.526460,1,1
0.169979,3,0
0.818227,2,1
0.584162,2,1
0.263449,3,0
0.929599,1,1
0.115186,3,0
0.563862,2,1
0.721041,3,1
0.058849,1,0
0.597856,1,1
0.815901,3,1
0.067527,3,0
0.512243,1,1
0.258557,2,0
0.662924,1,1
0.118677,3,0
0.937051,3,1
0.894729,2,1
0.185974,1,1
0.323266,2,0
0.587635,3,0
0.718062,3,1
0.442656,2,0
0.156291,3,0
0.104151,3,0
0.999765,1,1
0.455352,2,1
0.872532,1,1
0.482376,3,0
0.922358,3,1
0.087759,3,0
0.114019,2,0
0.929632,2,1
0.947493,1,1
0.314717,1,1
0.355165,1,1
0.452450,1,1
0.416162,1,1
0.190045,3,0
0.898375,3,1
0.253308,2,0
0.705272,1,1
0.067156,3,0
0.038751,3,0
0.653730,2,1
0.339016,1,1
0.655459,2,1
0.094021,3,0
0.949851,2,1
0.748514,1,1
0.876267,2,1
0.136471,3,0
0.320161,2,0
0.368344,1,1
0.537173,3,0
0.296868,3,0
0.060631,2,0
0.368878,3,0
0.254549,3,0
0.385921,3,0
0.196960,3,0
0.261896,1,1
0.626952,2,1
0.388154,2,1
0.345383,3,0
0.533906,2,1
0.771861,2,1
0.378868,1,1
0.587519,3,1
0.966203,2,1
0.521980,1,1
0.909798,2,1
0.793673,2,1
0.058719,2,0
0.429099,3,1
0.698318,1,1
0.986712,2,1
0.458376,1,1
0.092785,2,0
0.562009,1,1
0.126564,1,0
0.751520,2,1
0.507677,1,1
0.723431,1,1
0.869362,3,1
0.628948,3,1
0.612439,1,1
0.754570,1,1
0.842455,1,1
0.869054,1,1
0.036430,1,0
0.556190,3,0
0.216269,3,0
0.860346,1,1
0.648398,2,1
0.420222,3,1
0.188104,1,0
0.339024,1,1
0.703778,3,1
0.204360,3,0
0.093583,2,0
0.888029,2,1
0.764210,3,1
0.199795,1,1
0.292312,1,1
0.972070,1,1
0.708184,3,0
0.610522,1,1
0.307628,2,0
0.299125,2,1
0.039524,2,0
0.728482,1,1
0.043175,1,0
0.004857,3,0
0.729495,2,1
0.948874,1,1
0.756503,2,1
0.471640,1,1
0.486045,2,1
0.436136,3,0
0.324644,1,1
0.521714,3,1
0.431151,2,1
0.598168,1,1
0.898120,3,1
0.995009,3,1
0.078743,1,0
0.384683,2,0
0.180706,3,0
0.352120,1,1
0.287473,1,1
0.174537,1,0
0.764076,1,1
0.496289,1,1
0.919246,1,1
0.032592,3,0
0.066978,2,0
0.403274,2,1
0.080277,1,0
0.262730,3,0
0.986030,3,1
0.208960,1,0
0.198118,2,0
0.573641,3,1
0.497998,1,1
0.580438,2,1
0.376735,3,0
0.826762,1,1
0.138581,3,0
0.428393,1,1
0.689762,1,1
0.868236,3,1
0.369572,1,1
0.567746,1,1
0.069140,2,0
0.170319,3,0
0.069138,1,0
0.727881,2,1
0.288060,3,1
0.723745,2,1
0.066398,1,1
0.862548,1,1
0.835530,3,1
0.088929,3,0
0.023757,3,0
0.056289,2,0
0.853630,3,0
0.234703,3,0
0.548273,2,1
0.426244,3,0
0.795526,1,1
0.488898,1,1
0.500661,2,1
0.989092,1,1
0.150130,3,0
0.830704,3,1
0.051750,2,0
0.477649,2,1
0.886335,3,1
0.665214,2,1
0.685215,3,1
0.263317,1,1
0.418575,1,1
0.366581,1,1
0.521443,1,1
0.462228,1,1
0.326898,2,0
0.305481,2,0
0.250853,3,0
0.365047,1,0
0.149941,3,0
0.872104,3,1
0.602119,2,1
0.133786,1,1
0.693859,2,1
0.847666,3,1
0.237536,3,0
0.150601,2,0
0.008617,3,0
0.047250,3,0
0.762251,2,1
0.987186,1,1
0.044880,1,0
0.748071,3,1
0.071862,1,0
0.592133,2,1
0.756075,2,1
0.359204,1,1
0.010935,2,0
0.595189,3,0
0.991245,3,1
0.257617,3,0
0.189491,2,0
0.123926,3,0
0.555256,1,1
0.596445,1,0
0.792271,3,1
0.753073,1,1
0.892541,2,1
0.805773,2,1
0.247267,3,0
0.555877,1,1
0.297412,2,0
0.329785,3,1
0.931944,3,1
0.681896,1,1
0.974590,1,1
0.416913,1,0
0.537438,3,1
0.487115,3,0
0.107287,3,0
0.236702,1,0
0.527636,1,1
0.067374,3,0
0.931462,2,1
0.123844,1,0
0.197981,1,0
0.765321,1,1
0.096935,1,0
0.900278,1,1
0.725701,1,1
0.068621,1,0
0.691847,2,0
0.631629,1,1
0.757349,1,1
0.828198,1,0
0.718351,1,1
0.586176,2,0
0.322463,3,0
0.697274,3,1
0.956972,2,1
0.587522,2,0
0.664345,1,1
0.437128,3,0
0.756121,2,1
0.997667,3,1
0.160389,2,0
0.202405,1,1
0.539438,2,1
0.481375,1,1
0.571570,3,0
0.049074,3,0
0.404276,1,1
0.582978,1,1
0.585191,1,1
0.657334,3,1
0.720216,1,1
0.641547,3,0
0.790243,3,1
0.624761,3,0
0.537508,2,1
0.606196,2,1
0.101193,2,0
0.273157,2,0
0.527400,3,0
0.872987,2,1
0.679052,3,1
0.090408,1,0
0.592275,3,1
0.221738,2,0
0.734017,2,1
0.827441,3,1
0.593456,1,1
0.591363,1,1
0.338591,2,0
0.446250,3,0
0.864108,3,1
0.723320,1,1
0.519754,1,1
0.368232,3,0
0.050380,3,0
0.143007,1,0
0.193025,2,1
0.373384,2,0
0.944144,2,1
0.505153,3,0
0.234840,3,0
0.105750,1,0
0.338306,2,0
0.815731,2,1
0.383343,3,0
0.772506,2,1
0.802705,3,1
0.110821,2,0
0.608660,1,1
0.959096,1,1
0.402138,2,1
0.050944,1,0
0.923303,1,1
0.883666,2,1
0.522141,3,0
0.552253,1,1
0.211741,1,0
0.819451,1,1
0.498600,3,0
0.033878,1,0
0.683015,2,1
0.950496,2,1
0.829150,1,1
0.277198,2,0
0.053325,2,0
0.940351,2,1
0.937063,1,1
0.532415,1,1
0.642317,2,1
0.462600,3,0
0.419765,3,0
0.119448,3,0
0.096753,3,0
0.232732,1,0
0.836641,1,1
0.145832,1,0
0.226699,2,0
0.548614,3,1
0.215131,1,1
0.163207,2,0
0.563316,3,0
0.368093,2,0
0.626159,2,1
0.912205,2,1
0.150993,3,0
0.913434,1,1
0.902490,3,1
0.829088,3,1
0.631286,3,1
0.620147,2,1
0.639213,2,1
0.690496,2,1
0.016482,1,0
0.958093,1,1
0.585604,1,1
0.781466,3,1
0.377282,2,1
0.012397,3,0
0.509735,3,0
0.507190,1,1
0.436989,3,0
0.339717,3,0
0.249826,2,0
0.527545,2,1
0.375278,1,1
0.969932,1,1
0.172927,2,0
0.319666,2,0
0.293960,2,0
0.543309,3,0
0.499280,3,0
0.643740,1,1
0.950002,3,1
0.285221,1,1
0.692772,3,1
0.025040,2,0
0.262388,2,1
0.463720,1,1
0.030995,1,0
0.617669,3,1
0.678311,1,1
0.746732,1,1
0.516575,3,0
0.603945,2,1
0.396065,3,0
0.041253,2,0
0.099952,2,0
0.654996,3,1
0.995555,2,1
0.015803,1,1
0.557583,2,0
0.751009,1,1
0.826775,3,1
0.545205,3,0
0.619916,2,1
0.696725,1,1
0.858966,1,1
0.122290,2,0
0.926182,1,1
0.026017,3,0
0.836200,1,1
0.076740,2,0
0.194628,2,0
0.003894,2,0
0.445257,3,0
0.334359,2,0
0.165993,1,0
0.451090,1,0
0.402371,3,0
0.767661,3,1
0.893130,1,1
0.652567,3,1
0.124410,3,0
0.295391,3,0
0.913318,3,1
0.088734,3,0
0.406856,2,0
0.942505,2,1
0.950665,1,1
0.411203,1,0
0.667397,3,1
0.456746,2,1
0.753461,3,1
0.031581,1,0
0.144157,1,1
0.614199,3,1
0.232552,2,0
0.666052,1,1
0.351223,3,0
0.886646,3,1
0.819259,1,1
0.492838,1,1
0.772895,2,0
0.271138,3,0
0.494260,3,0
0.197482,3,0
0.860886,1,1
0.823068,1,1
0.902150,2,1
0.877477,3,1
0.959596,3,1
0.228336,3,0
0.931824,2,1
0.571213,2,1
0.422495,2,0
0.560374,3,0
0.342602,2,1
0.288553,3,0
0.241314,1,1
0.082428,3,0
0.496565,2,0
0.887762,1,1
0.630152,2,1
0.520976,1,1
0.428593,3,0
0.464402,2,1
0.209277,3,0
0.822936,3,1
0.198383,2,1
0.716623,3,0
0.759985,3,0
0.574869,1,1
0.862926,3,1
0.291050,1,0
0.881617,3,1
0.729410,1,1
0.798750,1,1
0.664580,1,1
0.846343,1,1
0.993099,3,1
0.420163,1,1
0.813916,1,1
0.744580,3,1
0.452870,1,1
0.926949,2,1
0.394426,2,1
0.565466,1,1
0.105942,1,0
0.225775,1,1
0.840696,3,0
0.396553,3,0
0.394084,2,1
0.245981,3,0
0.491610,2,1
0.805817,2,1
0.895164,2,1
0.070114,1,1
0.574821,1,1
0.467273,1,1
0.614282,3,1
0.447276,3,0
0.398645,1,1
0.471881,3,0
0.581999,2,1
0.500983,3,0
0.472144,2,1
0.817835,2,1
0.745648,1,1
0.341378,3,0
0.800577,1,1
0.853651,2,1
0.153492,2,0
0.582682,1,1
0.285312,3,0
0.739172,1,1
0.238785,3,0
0.671404,2,1
0.255125,1,1
0.511144,1,1
0.948646,2,1
0.381308,1,1
0.875738,2,1
0.986945,1,1
0.874851,3,0
0.165866,1,1
0.819658,2,1
0.032149,2,0
0.393302,3,0
0.870733,3,1
0.688752,3,1
0.532740,1,1
0.387864,3,1
0.812297,3,0
0.709558,1,1
0.468405,3,0
0.892484,3,1
0.229948,3,0
0.170392,1,0
0.642804,3,1
0.971994,1,1
0.247257,2,0
0.249670,1,0
0.139499,3,0
0.860564,1,1
0.226398,3,0
0.503179,1,1
0.990872,2,1
0.012141,1,0
0.556486,2,1
0.512289,2,1
0.807447,2,1
0.355282,3,0
0.410341,2,0
0.167938,1,0
0.740815,2,1
0.784709,1,1
0.136663,2,0
0.393457,2,0
0.892905,2,1
0.002707,2,0
0.298759,1,1
0.555042,2,1
0.334094,2,0
0.272045,1,1
0.460037,3,0
0.181523,1,1
0.529625,3,1
0.706696,2,1
0.575295,3,1
0.093109,3,0
0.844409,2,1
0.174978,2,0
0.764812,1,1
0.360565,3,0
0.782761,1,1
0.206273,1,0
0.186662,3,0
0.497026,3,1
0.032936,1,0
0.225297,2,0
0.724012,2,1
0.837383,1,1
0.080785,3,0
0.882078,2,1
0.797517,3,1
0.869684,2,1
0.698429,1,1
0.674153,3,1
0.525093,3,0
0.652787,3,1
0.919110,1,1
0.100522,3,0
0.315764,2,0
0.072455,3,0
0.944805,1,1
0.445265,2,0
0.675344,1,1
0.841120,3,1
0.991000,3,1
0.161782,2,0
0.799513,3,1
0.887423,2,1
0.048875,1,0
0.754091,2,1
0.354725,1,1
0.648597,3,1
0.514048,3,0
0.259742,3,0
0.135221,3,0
0.116947,1,0
0.103323,1,0
0.637790,1,1
0.351411,2,0
0.216633,2,0
0.691885,2,1
0.686850,3,1
0.539168,2,1
0.934958,1,1
0.385414,1,1
0.835863,1,1
0.075139,2,0
0.739831,2,1
0.988447,2,1
0.846598,1,1
0.579665,3,1
0.626766,3,1
0.353290,1,1
0.679485,1,1
0.770395,2,1
0.998228,1,1
0.492463,1,1
0.061304,2,0
0.595858,1,1
0.119024,3,0
0.244765,2,0
0.328780,2,0
0.731030,1,1
0.183808,3,0
0.165753,2,0
0.044964,3,0
0.873240,3,1
0.693505,1,1
0.039946,3,0
0.028292,1,0
0.558674,2,1
0.282534,3,0
0.596726,1,1
0.434604,3,0
0.923313,1,1
0.287809,3,0
0.679145,3,0
0.054054,1,0
0.955861,3,1
0.980757,1,1
0.739075,3,1
0.465212,3,0
0.219993,3,0
0.812516,2,1
0.736354,3,1
0.221954,2,1
0.451215,1,1
0.462799,1,1
0.826411,1,1
0.683845,2,1
0.643168,2,1
0.649827,2,1
0.270470,1,1
0.371711,1,1
0.045662,3,0
0.786941,1,1
0.432998,1,1
0.438238,1,1
0.245356,2,1
0.209427,2,0
0.587822,3,0
0.232553,3,0
0.064209,2,0
0.767507,2,1
0.376469,3,0
0.380236,3,0
0.431318,3,0
0.815045,1,1
0.320837,3,0
0.758036,1,1
0.939545,1,1
0.660868,2,1
0.431681,1,1
0.747790,3,0
0.457897,3,0
0.414427,3,0
0.525283,3,0
0.317722,1,1
0.104250,1,0
0.414852,3,0
0.123857,3,0
0.410441,3,0
0.556934,1,1
0.930711,2,1
0.036222,3,0
0.621458,3,1
0.457735,1,1
0.020261,3,0
0.249548,2,0
0.118485,2,0
0.216794,1,1
0.274570,1,1
0.401306,2,0
0.529039,3,0
0.000990,1,0
0.161869,1,0
0.093566,2,0
0.549673,3,1
0.329075,2,0
0.548398,3,1
0.221823,1,1
0.024229,2,0
0.941367,2,1
0.108308,1,1
0.126859,1,0
0.146547,3,0
0.981277,1,1
0.617660,1,1
0.610290,3,0
0.986698,3,1
0.088439,1,1
0.974501,1,1
0.204013,2,0
0.623072,1,1
0.420084,3,0
0.383952,1,1
0.931243,2,1
0.149228,3,0
0.997069,3,1
0.379125,3,0
0.648775,1,1
0.967907,2,1
0.057601,3,0
0.922864,1,1
0.567811,2,1
0.704397,3,1
0.149184,3,0
0.533387,2,1
0.673514,2,1
0.456247,3,0
0.154985,2,0
0.244119,1,1
0.854393,2,1
0.034471,1,0
0.708862,3,0
0.999390,2,0
0.007483,1,0
0.161046,3,0
0.674144,3,0
0.059991,2,0
0.589790,3,0
0.684000,1,1
0.588146,1,1
0.365185,2,1
0.697282,2,1
0.594294,1,1
0.207637,2,1
0.563136,1,1
0.881907,1,1
0.666833,3,1
0.471792,1,1
0.321584,2,1
0.085886,3,0
0.244627,1,1
0.011187,1,0
0.986626,1,1
0.222482,1,0
0.814876,2,1
0.168645,2,1
0.283601,3,0
0.418277,3,0
0.324406,1,0
0.798351,2,1
0.957693,1,1
0.875294,1,1
0.153578,1,0
0.776689,2,1
0.147947,1,0
0.913381,3,1
0.517879,1,1
0.336381,3,0
0.157025,1,0
0.011809,1,0
0.247947,2,0
0.914020,1,1
0.797262,3,1
0.969794,1,1
0.100762,2,0
0.592179,1,1
0.257150,3,0
0.542942,3,0
0.320455,1,1
0.283466,3,0
0.573845,3,0
0.183318,3,0
0.469133,1,1
0.650812,3,0
0.128182,2,0
0.930594,2,1
0.505725,2,1
0.819528,1,1
0.653905,2,1
0.710001,2,1
0.716131,3,1
0.875100,1,1
0.613605,2,1
0.278217,1,0
0.099510,1,0
0.606251,2,1
0.066353,1,0
0.241293,1,0
0.060707,2,0
0.548888,2,0
0.160338,1,0
0.610407,2,0
0.790865,2,1
0.821881,2,1
0.309544,2,0
0.548955,2,0
0.563011,3,0
0.472887,3,0
0.655114,2,1
0.210087,2,0
0.979243,1,1
0.098080,2,0
0.829221,3,1
0.594096,1,1
0.244855,1,1
0.745675,2,1
0.084481,2,0
0.774418,3,1
0.589985,2,0
0.110750,2,0
0.079506,2,0
0.750836,3,1
0.292936,1,0
0.889302,3,1
0.762073,1,1
0.698190,3,1
0.278606,3,0
0.708945,1,1
0.948148,1,1
0.091560,1,1
0.326163,3,0
0.234672,2,0
0.393250,3,0
0.742333,3,1
0.474243,3,0
0.570731,3,0
0.314155,1,1
0.141289,2,0
0.266934,3,0
0.859680,2,1
0.602417,3,1
0.377989,1,0
0.789906,2,1
0.064457,1,0
0.253891,1,1
0.230103,1,1
0.985365,3,1
0.706099,3,0
0.617786,2,1
0.004985,3,0
0.184310,1,0
0.635541,1,1
0.379719,2,0
0.924280,2,1
0.764724,3,1
0.447384,3,0
0.749515,2,1
0.975404,1,1
0.460981,2,0
0.642526,1,1
0.918665,2,1
0.248675,1,1
0.886558,2,1
0.097545,2,0
0.648448,2,0
0.782838,3,1
0.614606,2,1
0.495535,3,0
0.617347,1,1
0.151664,1,0
0.215571,2,0
0.269899,1,1
0.597779,2,1
0.441901,2,0
0.244476,2,0
0.882809,2,1
0.373922,1,1
0.446032,1,1
0.409701,2,0
0.181943,2,1
0.731627,3,1
0.448458,1,1
0.016257,1,0
0.964014,3,1
0.815764,3,1
0.723559,1,1
0.869092,1,1
0.906807,2,1
0.337490,2,0
0.610959,1,1
0.608808,2,1
0.267300,1,1
0.221952,3,0
0.113907,2,0
0.659314,1,1
0.780919,3,0
0.760953,3,1
0.316275,2,0
0.205260,2,0
0.453614,1,1
0.546813,3,1
0.919087,1,1
0.874823,2,1
0.916058,2,1
0.850262,2,1
0.964581,3,1
0.465500,2,1
0.047473,2,0
0.083562,2,0
0.390276,3,0
0.257687,2,0
0.169941,2,0
0.953204,3,1
0.195420,3,0
0.959379,1,1
0.760839,1,1
0.640946,3,1
0.676019,3,1
