mastery,trend,attempts_count,at_risk
0.125664,-0.206238,17,1
0.952250,-0.063112,23,0
0.482031,0.078927,6,0
0.953206,-0.159957,50,0
0.163577,0.278008,42,0
0.554417,0.039014,30,0
0.207717,0.057820,4,0
0.253185,0.054814,9,1
0.030055,-0.149488,26,1
0.118953,-0.045817,21,1
0.916848,-0.002456,27,0
0.321533,0.278571,11,0
0.608129,0.123484,22,0
0.465014,0.251234,18,0
0.400451,-0.280365,48,1
0.531886,0.008463,6,0
0.187239,-0.122346,32,1
0.988604,-0.041075,21,0
0.818308,0.244658,17,0
0.741615,-0.003504,40,0
0.468759,0.084197,16,0
0.152877,0.069629,49,1
0.920666,0.244362,8,0
0.341387,-0.290886,46,1
0.050107,0.268001,3,0
0.342404,-0.266067,30,1
0.794457,0.145987,33,0
0.622709,-0.160077,4,1
0.750839,-0.236613,24,0
0.793635,-0.014051,29,0
0.211955,-0.201739,5,1
0.923783,-0.013180,43,0
0.437990,0.225449,47,0
0.639014,0.068380,36,0
0.002309,0.084597,17,1
0.993368,0.206624,41,0
0.280896,-0.157095,50,1
0.062063,0.297479,32,0
0.458262,0.084226,24,0
0.129030,-0.158013,12,1
0.152327,0.106287,43,0
0.632283,-0.095103,10,0
0.392927,0.022803,22,0
0.921852,0.262436,35,0
0.319156,0.228791,12,0
0.726180,-0.260780,34,1
0.461099,0.218791,38,0
0.659951,0.297131,19,0
0.599695,0.054723,49,0
0.472784,0.267452,43,0
0.950061,0.188379,43,0
0.342714,0.297833,10,0
0.177236,-0.037742,40,1
0.678094,0.069561,23,0
0.846008,-0.162049,11,1
0.040254,-0.199051,23,1
0.449633,0.220723,48,0
0.892488,0.112254,7,0
0.749619,-0.218852,42,0
0.991808,-0.014059,12,0
0.531414,0.082710,48,0
0.659996,-0.239250,16,1
0.302480,0.152025,38,0
0.947536,0.079026,48,0
0.366335,0.114603,24,0
0.738511,0.209287,42,0
0.403140,0.070780,13,0
0.561819,-0.133471,42,1
0.719783,0.124394,45,0
0.508934,0.002863,37,1
0.907086,0.053624,41,0
0.419301,0.015266,46,0
0.647072,0.096002,32,0
0.342362,-0.085498,11,1
0.408157,0.029687,34,0
0.440050,0.173498,15,0
0.125807,-0.188070,8,1
0.091724,0.044396,12,1
0.667490,0.123022,21,0
0.655518,0.265012,30,0
0.662910,0.218682,30,0
0.019766,-0.131410,24,1
0.326547,-0.138587,39,1
0.197810,0.013094,18,1
0.778151,0.153414,33,0
0.860630,0.006558,3,0
0.246680,-0.230000,11,1
0.667849,-0.207263,50,1
0.129363,-0.181739,13,1
0.275153,0.063933,18,1
0.138654,-0.065841,16,1
0.283521,-0.013876,13,0
0.674737,-0.088851,13,0
0.910327,0.068804,10,0
0.202522,-0.075716,10,1
0.542079,-0.196890,11,1
0.701391,0.134235,4,0
0.952922,0.241647,32,0
0.610060,-0.023795,14,0
0.255107,-0.051919,19,1
0.625478,0.210560,15,0
0.320491,-0.054708,18,1
0.976128,0.232361,46,0
0.399676,-0.191381,43,1
0.685428,-0.164801,17,0
0.023228,-0.129674,23,1
0.400061,-0.095350,32,1
0.875108,-0.005894,41,0
0.610227,-0.026410,16,0
0.443943,0.290958,42,0
0.935937,0.094525,12,0
0.853984,-0.157289,35,0
0.322216,-0.198623,12,1
0.544548,-0.149204,3,0
0.489824,0.040762,3,0
0.632203,0.281470,22,0
0.334111,0.000919,30,1
0.244205,0.247047,4,0
0.912672,0.166621,24,0
0.923874,0.113561,11,0
0.843323,-0.025849,37,0
0.978204,0.070461,45,0
0.744992,-0.042872,5,0
0.764667,-0.264414,32,1
0.762590,-0.031396,41,0
0.480608,-0.237533,34,1
0.456452,-0.178380,11,1
0.240226,-0.013310,20,1
0.644819,-0.095987,40,1
0.289320,0.263088,27,0
0.257808,-0.017273,28,1
0.585961,-0.207766,24,0
0.409982,-0.046937,33,1
0.218857,-0.262823,39,1
0.816056,0.256752,48,0
0.860570,-0.244781,26,1
0.167700,-0.204572,37,1
0.007507,0.249623,4,1
0.336130,-0.244946,17,1
0.797511,0.222954,12,0
0.839174,-0.084460,38,0
0.138329,0.200592,16,1
0.774336,-0.082354,23,0
0.115704,0.264266,10,0
0.390063,0.258578,31,0
0.998610,0.069584,33,0
0.192591,-0.276548,26,1
0.153964,-0.230709,42,1
0.422800,0.218168,28,0
0.619669,0.055557,48,0
0.932901,0.208984,38,0
0.980821,-0.042406,34,0
0.069641,0.023717,41,1
0.137998,-0.039468,45,1
0.790738,0.040090,24,0
0.270632,-0.022996,39,1
0.884849,0.177697,4,0
0.663453,-0.063244,15,0
0.111845,0.148825,44,1
0.832529,0.180152,21,0
0.176356,-0.018894,43,1
0.423495,0.217437,3,0
0.552185,-0.047763,37,0
0.500766,0.246165,6,0
0.686163,-0.293464,28,1
0.652687,-0.036906,35,0
0.992042,0.205530,43,0
0.999422,-0.086902,41,0
0.516459,0.001017,7,1
0.095199,-0.258972,35,1
0.727843,-0.158270,38,0
0.976664,0.177068,42,0
0.318326,-0.295428,19,1
0.461209,-0.206978,18,1
0.424777,-0.167556,27,1
0.051419,0.163520,19,1
0.672264,0.039812,12,0
0.353338,-0.285770,23,1
0.787464,0.173844,28,0
0.832120,0.041559,20,0
0.821231,0.287807,28,0
0.416666,-0.189450,38,1
0.321546,0.294392,43,0
0.748821,-0.004670,41,0
0.801389,-0.026214,18,0
0.491257,-0.116600,8,1
0.893031,0.093391,44,0
0.143909,0.084766,45,1
0.879069,0.099782,41,0
0.096095,-0.196825,32,1
0.153526,-0.021052,42,1
0.533840,0.110833,43,0
0.067518,-0.176515,18,1
0.052807,0.153568,12,1
0.000519,-0.199407,44,1
0.436317,-0.130650,5,1
0.774624,-0.276690,47,1
0.034838,0.000508,28,1
0.652258,-0.228788,9,1
0.823127,0.229917,41,0
0.168001,-0.000694,38,1
0.146864,-0.278762,5,1
0.860801,0.230349,15,0
0.823125,0.274280,7,0
0.538942,-0.121407,21,1
0.819200,-0.219215,23,0
0.092756,0.020158,30,1
0.394482,-0.178000,20,1
0.737798,0.255637,32,0
0.257452,-0.241733,30,1
0.752329,0.232391,17,0
0.504179,0.274788,32,0
0.750266,0.155215,20,0
0.464680,0.062416,33,0
0.367904,-0.245723,12,1
0.219189,0.093271,45,0
0.208379,0.167995,47,0
0.751491,0.085108,34,0
0.118910,0.245752,42,1
0.085982,0.211415,26,0
0.176291,-0.257963,22,1
0.175347,-0.143006,21,1
0.823108,-0.020831,13,0
0.398507,0.112648,21,1
0.990388,0.137893,21,0
0.137211,-0.060277,41,1
0.653540,-0.015892,45,0
0.448730,0.124375,31,0
0.392918,0.104566,26,0
0.875084,0.068611,50,0
0.975596,-0.176722,23,0
0.872859,-0.226144,42,0
0.192301,0.019890,41,1
0.220798,-0.082188,13,1
0.656074,0.104349,26,0
0.289084,0.039393,32,1
0.734725,-0.142095,26,0
0.566421,0.270845,16,0
0.550909,-0.087968,15,1
0.828547,0.152687,6,0
0.710533,0.092509,32,0
0.026578,0.160052,49,1
0.049459,-0.157861,46,1
0.601558,0.171291,30,0
0.486192,0.108245,48,0
0.260185,-0.227430,42,1
0.418656,-0.014901,27,1
0.757910,-0.293317,13,1
0.826611,-0.290419,28,1
0.561223,-0.269911,35,1
0.385369,-0.023106,12,0
0.270697,-0.124996,19,1
0.521918,-0.193167,4,1
0.314750,0.276878,30,0
0.564095,0.083513,17,0
0.676652,-0.285063,41,1
0.066079,-0.038092,29,1
0.001067,0.053203,49,1
0.212277,0.032475,8,1
0.894511,0.133223,26,0
0.646291,-0.274059,49,1
0.171960,-0.110532,47,1
0.890264,-0.185191,3,0
0.469956,0.277962,47,0
0.476092,0.075820,11,0
0.935542,-0.095616,12,0
0.059487,0.248671,13,0
0.215178,0.182132,24,0
0.585771,0.115280,8,0
0.195487,0.077049,38,1
0.679527,-0.140046,46,1
0.214092,0.012964,23,1
0.099157,0.203273,7,0
0.206985,-0.203475,50,1
0.422734,0.114617,38,1
0.176138,-0.042005,41,1
0.134692,-0.035772,24,1
0.860282,0.263903,49,0
0.320397,-0.042418,50,1
0.360759,0.194551,23,1
0.055270,0.127872,37,0
0.357370,-0.273687,11,1
0.264807,-0.027482,28,0
0.610485,-0.256859,31,1
0.205390,0.115710,8,0
0.888365,-0.166183,20,0
0.929667,0.145601,45,0
0.099831,-0.051758,31,1
0.107403,-0.181515,21,1
0.115326,0.087843,11,0
0.619569,-0.167142,47,0
0.121969,-0.083972,49,1
0.852382,0.111400,30,0
0.754272,0.177868,28,0
0.819809,-0.298257,20,0
0.526061,-0.071899,19,1
0.996677,-0.173914,37,0
0.044175,0.145323,3,0
0.401265,0.097610,47,0
0.323937,0.204128,5,0
0.948645,0.112255,36,0
0.576861,0.150926,14,0
0.806191,-0.056919,27,0
0.170341,-0.249662,41,1
0.978634,-0.152299,41,0
0.498640,-0.059434,19,1
0.493672,0.241717,28,0
0.970885,0.254522,7,0
0.380732,-0.002996,39,1
0.397525,-0.161027,24,1
0.584753,0.006778,14,0
0.128053,0.051890,27,1
0.321086,0.135963,43,0
0.193208,0.248998,11,0
0.103283,0.247609,32,0
0.866145,0.071052,49,0
0.589331,-0.232247,7,1
0.358673,-0.101762,45,1
0.408669,0.248695,34,0
0.431519,0.106707,49,0
0.633149,-0.030255,26,0
0.926769,-0.097643,14,0
0.932780,-0.078998,4,0
0.391492,0.250445,21,0
0.329262,0.025215,5,0
0.451047,-0.187752,18,1
0.567934,-0.177176,31,1
0.461818,-0.116207,5,1
0.658753,-0.065729,44,1
0.554399,0.147084,36,0
0.320716,-0.155338,24,0
0.345731,0.144358,37,0
0.378593,-0.245535,6,1
0.094640,0.116047,7,1
0.166063,0.285207,24,1
0.723114,0.090702,46,0
0.389097,-0.247895,9,1
0.214539,0.113343,28,0
0.562672,0.267284,13,0
0.755540,-0.218828,35,0
0.257422,-0.005826,18,0
0.826790,0.244236,7,0
0.927505,-0.258084,49,0
0.597395,-0.031043,41,0
0.668948,0.147128,35,0
0.052576,-0.174063,26,1
0.945520,0.056138,42,0
0.392485,0.154566,48,0
0.923900,0.041976,39,0
0.578978,0.062138,10,1
0.004619,0.035170,21,1
0.038542,-0.196503,38,1
0.680419,0.040813,38,0
0.562668,0.085425,35,0
0.026532,0.238706,10,0
0.743460,0.276816,48,0
0.852145,0.023317,45,0
0.496417,0.253462,25,0
0.465757,0.210385,14,0
0.005473,0.261434,11,0
0.786650,-0.296150,26,1
0.330716,-0.237324,33,1
0.878764,-0.106578,37,0
0.373061,0.150177,43,0
0.565078,-0.027623,42,0
0.270342,-0.143982,26,1
0.160588,-0.141384,37,1
0.774908,0.143580,26,0
0.496590,0.207096,30,0
0.536488,-0.072302,31,0
0.965416,-0.147008,8,0
0.963580,-0.150521,39,0
0.855642,0.186495,35,0
0.187609,0.225981,21,0
0.594273,0.259487,19,0
0.878147,0.048460,48,0
0.374464,0.160181,11,0
0.101106,-0.066738,48,1
0.810963,-0.211595,48,0
0.481764,-0.186470,37,1
0.564393,0.082580,6,0
0.982144,-0.258810,44,0
0.607211,-0.265870,22,1
0.424979,-0.288684,42,1
0.369984,-0.102047,45,1
0.417619,0.064592,37,0
0.118399,0.239673,37,0
0.794751,-0.116273,32,0
0.837717,0.126799,11,0
0.284397,0.163468,41,0
0.303797,0.163886,3,1
0.874334,0.293157,30,0
0.023970,-0.046867,49,1
0.520457,0.249983,49,0
0.463676,0.115000,14,0
0.690127,-0.049122,12,0
0.163392,-0.020437,33,1
0.668331,-0.063611,3,0
0.376734,0.011369,30,1
0.618715,0.039152,39,0
0.040095,-0.086631,5,1
0.461727,0.044446,24,1
0.522251,-0.146539,9,0
0.214326,0.027303,20,1
0.139624,0.192427,12,0
0.188474,0.227625,30,0
0.344141,0.273219,11,0
0.096810,-0.068170,18,1
0.947320,-0.209881,39,0
0.404994,-0.122677,23,1
0.808970,0.240124,28,0
0.974417,-0.284031,26,1
0.080735,-0.031112,35,1
0.651669,0.158675,26,0
0.871409,0.104019,7,0
0.634234,-0.127569,8,1
0.429026,0.172061,24,0
0.431076,-0.147754,42,1
0.035899,-0.054366,30,1
0.534601,-0.292129,23,1
0.993543,-0.194055,15,0
0.958708,0.149468,38,0
0.040399,0.290645,6,1
0.705797,-0.104691,9,0
0.301765,-0.199674,50,1
0.902989,0.211440,35,0
0.045115,0.174142,33,0
0.935874,-0.119756,48,0
0.837476,0.089000,23,0
0.117504,0.046949,43,1
0.059824,-0.033466,4,1
0.834708,-0.113704,38,0
0.155758,-0.062991,47,1
0.534898,-0.082127,23,0
0.915745,0.276753,20,0
0.567448,-0.136381,6,1
0.397233,-0.096045,34,1
0.445016,-0.201527,26,1
0.063117,-0.214686,19,1
0.968752,-0.097985,36,0
0.310654,-0.154078,11,1
0.189363,0.023246,14,1
0.286047,0.122243,21,1
0.964373,0.249886,6,0
0.094286,0.091866,26,0
0.867303,-0.131738,23,0
0.707844,-0.160016,10,0
0.830019,0.191936,50,0
0.975898,0.251943,35,0
0.842155,0.231439,32,0
0.943382,0.179923,4,0
0.126935,0.279474,9,0
0.795789,-0.153651,34,1
0.545676,-0.254989,26,0
0.543496,0.096041,24,0
0.898922,-0.208727,27,1
0.971804,0.245977,5,0
0.704838,-0.200732,37,1
0.482938,0.080287,6,0
0.456404,0.219519,3,0
0.386341,0.040084,50,0
0.361599,0.298687,8,0
0.391507,0.202215,28,0
0.089753,0.193844,21,0
0.077436,-0.104869,21,1
0.779870,-0.258914,48,0
0.446073,0.198704,12,0
0.930684,0.255534,24,0
0.612221,-0.277462,24,1
0.035176,0.214972,16,0
0.157523,-0.110962,38,1
0.205820,0.182982,34,0
0.975736,-0.176401,14,0
0.218704,-0.017702,15,1
0.515756,-0.265486,43,1
0.936177,0.082702,39,0
0.977193,-0.264794,18,0
0.236360,-0.040362,20,0
0.049118,0.084460,34,1
0.153602,-0.139920,9,1
0.063328,0.070714,45,1
0.195124,-0.124804,28,1
0.568570,-0.206839,3,1
0.912449,0.191337,29,0
0.537219,-0.222040,3,1
0.625990,0.000015,45,0
0.201867,0.183421,3,0
0.800584,0.025067,24,0
0.617789,0.149373,27,0
0.864137,-0.219647,16,0
0.948843,0.233941,22,0
0.347901,-0.047189,18,0
0.090579,0.168804,19,0
0.225929,-0.066731,4,1
0.437842,-0.062862,46,1
0.945694,0.062022,11,0
0.378310,0.261612,37,1
0.770773,-0.281622,38,1
0.540477,0.234415,24,0
0.182809,0.271819,47,0
0.320734,-0.175304,3,1
0.653192,-0.086392,40,0
0.672853,-0.031031,49,0
0.434760,-0.172069,3,1
0.228646,-0.207310,17,1
0.721907,0.242590,31,0
0.168873,-0.125647,44,1
0.936670,-0.129694,39,0
0.187904,0.056732,23,1
0.107312,0.272284,16,0
0.497648,-0.089119,5,0
0.519550,-0.102959,12,1
0.508193,0.012818,31,1
0.436667,0.135782,40,0
0.994815,0.177976,15,0
0.486281,-0.289342,8,1
0.477947,-0.292841,15,1
0.421766,-0.162661,13,1
0.066826,-0.230862,15,1
0.592957,0.194977,16,0
0.227968,0.142815,31,0
0.637609,0.146985,15,0
0.050833,0.152833,45,1
0.981387,-0.005769,3,0
0.469005,-0.233338,9,1
0.896755,-0.017303,3,0
0.475561,-0.142375,16,1
0.060331,-0.286033,48,1
0.822214,0.067740,36,0
0.648184,-0.268575,18,1
0.781757,-0.043544,46,0
0.428170,0.091471,27,1
0.637937,-0.005000,47,0
0.856229,0.086141,11,0
0.631065,0.251401,48,0
0.347674,-0.074538,12,0
0.662530,0.027178,26,0
0.671854,-0.240554,17,1
0.960587,-0.050734,40,0
0.370912,0.139933,39,0
0.425082,-0.029405,10,0
0.812123,0.140428,36,0
0.505762,0.217214,24,0
0.736573,0.104456,18,0
0.459709,-0.273917,3,1
0.215495,-0.102511,6,1
0.745204,0.064594,46,0
0.131155,0.127686,6,1
0.198584,0.166224,13,1
0.626825,-0.033151,12,1
0.747270,0.006195,38,0
0.894688,-0.295671,17,0
0.272586,-0.182459,47,1
0.110724,-0.216030,25,1
0.956047,0.147078,4,0
0.154423,0.290013,14,1
0.197667,-0.253990,34,1
0.291329,-0.082812,49,1
0.529391,0.184391,47,0
0.882826,-0.259135,43,0
0.760546,-0.147399,30,1
0.708158,-0.174511,43,0
0.175181,0.055169,29,1
0.357683,0.102759,6,0
0.478405,0.116182,50,0
0.147426,-0.191828,34,1
0.273430,-0.106450,47,1
0.308333,-0.014857,13,1
0.127276,-0.022348,50,1
0.550240,-0.163530,49,1
0.705028,-0.003755,21,0
0.069932,-0.253576,20,1
0.481123,0.165467,14,0
0.782211,-0.170870,8,0
0.747990,-0.097741,49,0
0.815073,-0.235258,15,1
0.448241,-0.158953,26,1
0.820557,-0.098546,36,0
0.240753,0.285731,11,0
0.360811,-0.054492,37,1
0.176356,-0.221281,24,1
0.467485,-0.272344,40,1
0.392060,-0.045351,40,1
0.240927,0.230088,29,0
0.751781,0.093063,14,0
0.313847,0.270858,28,0
0.272804,0.015715,42,1
0.130890,0.263210,9,0
0.438822,-0.273878,38,1
0.302965,0.208206,29,0
0.369273,0.253934,33,0
0.235997,0.283270,12,0
0.763155,0.201485,21,0
0.930003,-0.248577,8,0
0.497932,-0.072348,36,1
0.642998,-0.185690,35,1
0.867172,-0.220551,42,0
0.998830,0.285372,9,0
0.613516,0.290584,33,0
0.889779,-0.093549,4,0
0.908608,-0.238167,21,0
0.791451,0.109741,21,0
0.460931,0.254561,20,0
0.081154,-0.015481,19,1
0.015806,0.038568,34,1
0.477201,0.131246,25,0
0.494315,0.234573,11,0
0.407362,0.012392,39,0
0.568167,0.007983,6,0
0.552163,-0.021321,41,0
0.836613,-0.070546,33,1
0.108657,-0.056517,10,1
0.225178,-0.025654,27,1
0.793005,-0.247487,17,1
0.847837,-0.001043,30,0
0.994824,0.266178,19,0
0.872912,-0.150454,19,1
0.889899,0.284676,18,0
0.314348,0.021567,50,1
0.401662,-0.017715,15,0
0.268085,0.051587,13,0
0.606299,0.101615,10,0
0.938805,0.277138,22,0
0.344641,-0.213146,44,1
0.557002,-0.028624,27,0
0.296300,0.153267,29,0
0.169800,0.232595,28,0
0.195186,0.132412,13,0
0.057945,0.092853,27,1
0.949294,-0.247088,21,0
0.402880,0.012292,4,0
0.834121,0.032379,40,0
0.681329,0.012641,11,0
0.191921,-0.267506,20,1
0.175462,0.117214,22,1
0.811988,0.256808,27,0
0.264712,-0.144567,36,1
0.913285,0.131575,28,0
0.140055,0.225059,11,1
0.677709,0.284221,7,0
0.814474,-0.065678,35,0
0.235256,0.066568,45,0
0.276207,0.055016,4,1
0.964519,0.113040,42,0
0.264598,-0.056263,34,1
0.429957,0.091055,8,0
0.432516,-0.013349,27,1
0.253035,0.000396,3,0
0.775791,-0.138448,14,1
0.771849,-0.232226,4,0
0.378318,0.275372,20,0
0.835126,0.240183,18,0
0.213075,-0.201511,24,1
0.004306,0.285007,8,0
0.571167,-0.112944,11,0
0.994078,0.053743,14,0
0.038644,0.013330,23,1
0.207998,0.106741,20,1
0.518915,0.245700,14,0
0.809941,-0.142620,14,1
0.089042,-0.006547,33,0
0.395235,0.074032,39,1
0.747076,0.274899,3,0
0.371543,-0.161007,17,1
0.188836,-0.008063,26,1
0.195496,-0.147840,23,1
0.410049,0.129007,34,0
0.479417,-0.121578,8,0
0.861814,0.053006,24,0
0.642252,-0.131454,32,1
0.690402,0.164821,23,0
0.982987,0.093440,43,0
0.411843,-0.150945,39,1
0.403354,0.268061,6,0
0.923347,0.198429,6,0
0.245876,0.263606,31,0
0.729815,0.065443,42,0
0.754573,0.299984,46,0
0.097788,-0.186568,10,1
0.468231,-0.278005,19,1
0.200562,0.170632,38,1
0.185375,0.050794,38,1
0.463828,-0.118324,23,1
0.289430,-0.274409,34,1
0.796060,-0.193330,30,0
0.907605,-0.234159,50,0
0.802721,0.203343,16,0
0.266031,-0.184641,30,1
0.274134,0.140858,45,0
0.254728,-0.247336,36,1
0.135038,0.284047,24,0
0.943798,0.260130,31,0
0.402048,-0.212346,31,1
0.224689,0.205184,45,0
0.846671,0.109541,27,0
0.399195,0.237581,11,0
0.035117,-0.002697,30,1
0.161942,-0.226624,18,1
0.639250,-0.289352,32,0
0.782905,-0.229012,17,0
0.210934,-0.021500,46,1
0.917396,0.172458,14,0
0.850997,-0.099524,45,1
0.848381,0.067896,8,0
0.227661,0.153806,34,1
0.050536,0.170653,47,1
0.867424,0.207319,17,0
0.305800,0.178968,7,0
0.618916,0.244031,12,0
0.759967,0.249884,37,0
0.128293,-0.030307,19,1
0.780838,0.230480,15,0
0.938511,0.095424,47,0
0.728375,-0.104921,23,1
0.441223,-0.296540,4,1
0.876678,-0.125371,10,0
0.527458,0.216885,4,0
0.744771,0.164230,13,0
0.820506,-0.028290,27,0
0.749353,0.171426,3,0
0.287855,0.241264,49,1
0.117844,0.263008,41,0
0.238339,0.137970,3,0
0.502875,0.026599,40,0
0.505277,0.179522,30,0
0.582644,-0.028294,34,0
0.395102,0.079663,38,1
0.786891,0.044739,13,0
0.913154,0.266496,23,0
0.246725,0.144021,33,0
0.736523,0.288480,19,0
0.677972,0.170830,5,0
0.523090,-0.199853,39,0
0.188530,0.177079,42,0
0.795232,0.196218,26,0
0.960626,0.213102,21,0
0.721836,0.220742,19,0
0.917860,0.176519,14,0
0.984185,0.252053,40,0
0.352051,0.166679,19,1
0.638224,0.168718,27,0
0.473933,0.047744,33,0
0.986629,0.006376,24,0
0.093808,0.153779,18,0
0.412375,-0.203336,13,1
0.875539,-0.170909,19,0
0.284051,0.180539,14,0
0.787793,-0.165775,44,0
0.382783,0.216984,23,0
0.979979,-0.048603,9,0
0.883530,0.173904,11,0
0.301320,0.120089,47,0
0.770193,-0.264178,4,0
0.336857,-0.239070,3,1
0.606363,-0.246173,13,1
0.658481,0.140456,12,0
0.829595,-0.227679,5,1
0.024451,-0.198164,28,1
0.220158,0.055149,30,1
0.711918,-0.199604,3,0
0.563523,0.070760,7,0
0.495605,0.105006,40,0
0.055210,0.252780,31,0
0.348276,-0.026769,27,0
0.865100,0.118200,22,0
0.030893,-0.149002,42,1
0.396436,-0.132126,14,1
0.945148,0.224139,19,0
0.050881,0.061191,42,1
0.749706,0.142565,21,0
0.257613,-0.203394,41,1
0.866609,-0.297610,27,1
0.746068,-0.194373,25,0
0.885705,-0.286813,20,0
0.215925,0.185466,47,0
0.531293,-0.022535,49,0
0.779270,0.257080,7,0
0.245700,-0.047962,29,1
0.230746,0.104566,12,1
0.027182,-0.292287,38,1
0.958515,0.293001,36,0
0.710017,0.195144,22,0
0.635560,0.268829,8,0
0.743995,-0.252249,16,1
0.531613,0.233654,30,0
0.476134,0.096818,39,0
0.449532,0.140936,13,0
0.640439,0.217772,6,0
0.201535,0.051698,34,1
0.888059,-0.224780,14,1
0.811752,-0.170743,17,0
0.349564,-0.145616,42,1
0.578609,0.178958,42,0
0.141027,-0.065162,19,1
0.972346,0.157345,39,0
0.902893,-0.014993,11,0
0.921898,0.213430,14,0
0.332163,0.286205,18,0
0.169135,0.295423,32,0
0.211772,-0.092754,29,1
0.090001,-0.248741,13,1
0.120111,0.125518,30,0
0.071305,-0.100881,6,1
0.989823,0.004735,14,0
0.074058,0.293341,40,0
0.132542,-0.230598,47,1
0.827255,-0.244093,33,0
0.580240,-0.289854,5,1
0.774417,0.072079,45,0
0.630912,-0.133052,3,1
0.882175,0.043657,29,0
0.638468,-0.257429,43,1
0.522125,0.029932,31,0
0.712750,-0.158459,45,1
0.447393,0.270994,15,0
0.346064,0.273016,34,0
0.467652,0.171382,17,0
0.169714,-0.246355,39,1
0.796572,0.180147,41,0
0.260704,0.083089,14,1
0.153532,-0.063946,22,1
0.246352,0.098692,39,0
0.842070,0.191023,38,0
0.330201,0.263170,6,0
0.686050,-0.105693,23,0
0.856410,-0.212969,6,1
0.077745,0.151523,9,0
0.765024,-0.211491,45,0
0.307665,-0.044610,33,1
0.216622,0.113070,46,1
0.688901,-0.092341,19,1
0.909797,-0.173191,29,0
0.295019,-0.257779,42,1
0.568834,0.180212,39,0
0.289834,-0.103479,15,1
0.554286,0.238806,42,0
0.621862,-0.056935,24,0
0.610335,0.020734,42,0
0.623546,-0.105780,23,1
0.135080,0.205951,17,0
0.693540,-0.177447,28,0
0.674750,0.136722,31,0
0.682588,0.076774,17,0
0.074071,-0.201682,23,1
0.446839,-0.214294,47,1
0.409035,-0.140530,20,1
0.086711,0.123303,21,1
0.222368,-0.132648,22,1
0.440963,-0.104056,36,1
0.742906,0.221797,49,0
0.237062,0.183060,18,0
0.829750,0.180627,32,0
0.545798,-0.117686,34,0
0.760422,-0.242639,23,0
0.472556,-0.145004,50,1
0.499194,-0.081528,49,1
0.619719,0.286841,34,0
0.927971,-0.241512,7,1
0.491813,-0.041081,44,0
0.528658,0.134777,34,0
0.601997,-0.264702,44,1
0.737515,-0.000720,39,0
0.071850,0.198804,10,1
0.515687,0.282309,36,0
0.481592,0.075109,5,0
0.921685,0.261937,14,0
0.493507,0.210688,36,0
0.468321,-0.182314,28,1
0.962200,0.148046,28,0
0.450576,-0.237963,15,0
0.180884,-0.274870,35,1
0.216916,-0.053310,22,1
0.095188,0.046761,49,1
0.000568,-0.115400,3,1
0.431946,-0.078784,21,1
0.769243,-0.273384,24,0
0.733466,0.016171,20,1
0.032149,0.071696,16,1
0.569983,-0.158874,36,1
0.154283,0.248801,40,0
0.941076,0.130534,5,0
0.167365,0.029829,41,1
0.626639,-0.018192,30,0
0.326238,-0.019556,6,0
0.641561,0.269477,4,0
0.412259,0.246324,50,0
0.759643,0.208630,29,0
0.230679,-0.060972,5,1
0.905792,0.224835,24,0
0.500210,0.250265,44,0
0.756093,0.064116,44,0
0.849730,0.077041,45,0
0.998829,0.296039,27,0
0.223946,0.111912,4,1
0.286892,0.103101,40,0
0.250433,0.121430,29,1
0.262871,-0.042670,18,1
0.582445,0.003291,36,0
0.993523,-0.236940,27,0
0.990278,-0.150546,21,1
0.526773,-0.080025,11,0
0.639027,0.181917,15,0
0.859971,0.031137,38,0
0.932933,0.121415,31,0
0.203861,-0.112888,28,1
0.528542,0.293149,4,0
0.832837,-0.151943,37,0
0.303202,-0.039825,50,1
0.439809,-0.268206,18,1
0.985621,0.006603,47,0
0.985047,-0.236561,15,0
0.906107,-0.227203,7,1
0.798448,0.220055,50,0
0.269131,0.073210,12,0
0.320850,0.050112,42,0
0.547283,-0.043029,29,0
0.560777,0.011771,17,0
0.505503,0.031704,15,0
0.636670,0.076194,4,0
0.408323,-0.022079,18,1
0.749174,-0.246453,30,0
0.333550,0.248654,6,0
0.330677,-0.231120,13,1
0.127226,-0.203971,15,1
0.188712,-0.140985,47,1
0.850521,0.190543,33,0
0.446282,-0.265893,22,1
0.227868,0.235732,28,0
0.759341,0.084183,15,0
0.553981,0.298564,23,0
0.021156,0.054991,11,1
0.316361,0.199446,19,0
0.177001,0.215488,14,1
0.655873,0.047910,18,0
0.275031,-0.046882,4,1
0.064947,-0.185458,23,1
0.054935,0.036149,31,1
0.581727,0.009897,36,0
0.021723,0.054748,33,1
0.848792,-0.220688,8,0
0.155397,0.263556,7,0
0.606566,-0.124367,31,1
0.444688,0.039063,38,0
0.442852,-0.088192,27,0
0.071797,0.080516,31,1
0.802752,-0.129884,44,0
0.893052,-0.215874,7,1
0.011017,-0.261660,4,1
0.178604,0.150701,41,1
0.903904,-0.143163,49,0
0.549494,-0.026254,46,0
0.150040,-0.130173,33,1
0.202790,-0.250827,9,1
0.659986,0.056894,41,0
0.724817,0.152755,10,0
0.599427,-0.217577,9,1
0.953148,-0.279996,26,0
0.494064,-0.218933,47,1
0.300272,0.188896,4,1
0.477233,-0.233201,32,1
0.359666,-0.058251,9,1
0.224416,-0.259366,14,1
0.045963,0.235626,9,1
0.352212,-0.184312,25,1
