initial_mastery,aptitude,attempts_to_mastery
0.483408,0.776285,15.800
0.101385,0.788448,15.700
0.696021,0.879968,5.000
0.268538,0.607179,52.600
0.137238,0.948109,10.000
0.374957,0.788170,11.400
0.177418,0.606490,57.900
0.191396,0.804715,17.200
0.479370,0.653672,36.500
0.335756,0.742102,18.600
0.653111,0.921827,5.500
0.291494,0.896593,11.200
0.535708,0.529415,113.300
0.376660,0.889093,12.200
0.495971,0.947848,7.400
0.459817,0.766043,15.000
0.383670,0.925589,8.100
0.670037,0.866284,7.600
0.305628,0.948375,9.100
0.206341,0.696693,39.700
0.506856,0.777170,12.600
0.607605,0.603463,35.200
0.124152,0.575712,66.900
0.369780,0.890542,9.100
0.635493,0.809191,8.200
0.549771,0.560861,46.700
0.695085,0.714456,9.100
0.418848,0.787033,14.400
0.495997,0.545562,85.200
0.281488,0.839019,14.900
0.668521,0.784269,7.000
0.319801,0.810952,12.300
0.543106,0.881965,7.100
0.341884,0.778085,20.300
0.437091,0.624897,38.900
0.531870,0.818295,13.200
0.405360,0.727147,17.900
0.644252,0.765218,10.500
0.351581,0.736450,28.300
0.488243,0.797001,11.400
0.305417,0.660876,36.100
0.344894,0.747265,15.900
0.364030,0.855123,10.300
0.175484,0.583947,61.500
0.155034,0.758297,23.700
0.500494,0.817266,13.500
0.493311,0.923759,8.700
0.497746,0.889012,11.600
0.111860,0.626443,45.700
0.295928,0.621060,38.200
0.218686,0.734820,35.600
0.566891,0.840060,9.000
0.616378,0.729919,12.700
0.248008,0.552500,83.600
0.500709,0.569552,45.200
0.177618,0.588696,55.000
0.265092,0.772950,18.100
0.183193,0.675619,33.900
0.270112,0.714593,22.000
0.504842,0.658362,29.200
0.646196,0.776603,11.000
0.221513,0.668213,42.900
0.425247,0.577333,52.200
0.520835,0.825676,7.700
0.671753,0.906235,6.600
0.466036,0.707154,13.700
0.253064,0.686061,33.000
0.475287,0.882920,8.000
0.292295,0.683969,18.700
0.685677,0.899271,5.000
0.339806,0.581464,51.100
0.511257,0.601399,57.300
0.113937,0.627745,40.200
0.340037,0.653488,31.400
0.625065,0.720579,15.000
0.466136,0.705192,16.200
0.366366,0.943219,9.000
0.661562,0.795894,6.900
0.612391,0.607033,31.000
0.293329,0.576033,81.200
0.426729,0.613097,56.800
0.393895,0.755572,25.700
0.479322,0.936103,6.500
0.300467,0.725689,24.200
0.246523,0.910285,11.200
0.647603,0.849966,6.200
0.654325,0.810171,10.800
0.605994,0.705613,21.500
0.686923,0.777846,8.100
0.546995,0.692846,15.800
0.558800,0.526690,103.400
0.557554,0.701453,24.800
0.388365,0.546850,85.200
0.373871,0.591215,50.200
0.244136,0.715018,26.500
0.486892,0.653010,29.400
0.273592,0.922316,9.800
0.254685,0.712045,26.800
0.451577,0.569175,45.900
0.345989,0.689797,27.000
0.231314,0.527883,95.100
0.589634,0.917564,5.200
0.616342,0.541414,74.800
0.200620,0.571571,89.600
0.104504,0.912218,11.700
0.301678,0.541291,66.700
0.578507,0.892215,8.400
0.603504,0.661655,21.600
0.182997,0.875444,13.000
0.564602,0.663234,23.000
0.169423,0.923199,11.400
0.334038,0.918933,9.800
0.699166,0.777188,7.800
0.215554,0.517589,106.700
0.192378,0.551968,57.600
0.353680,0.888626,11.000
0.471801,0.766668,17.400
0.659740,0.881738,5.200
0.688493,0.693195,21.400
0.141784,0.742788,21.000
0.182799,0.695399,40.700
0.574443,0.755067,12.700
0.262379,0.707753,29.200
0.630909,0.858273,6.300
0.498072,0.677567,26.400
0.167107,0.836619,13.200
0.599518,0.860114,9.300
0.205814,0.710830,27.900
0.354097,0.888078,9.800
0.431311,0.689178,22.200
0.400460,0.909624,11.000
0.511698,0.504902,54.200
0.491612,0.697320,26.000
0.695225,0.879148,4.000
0.699653,0.659824,27.400
0.409876,0.725763,18.600
0.157119,0.530771,105.500
0.536706,0.606298,42.900
0.685998,0.857801,5.200
0.290996,0.503429,119.200
0.376725,0.569767,72.900
0.354866,0.599333,66.200
0.130851,0.847640,15.200
0.503359,0.754859,17.100
0.312003,0.510672,95.900
0.572478,0.855383,10.400
0.599272,0.756169,10.000
0.592738,0.940855,5.200
0.350000,0.582912,51.200
0.292927,0.945794,9.700
0.549292,0.721497,11.700
0.580834,0.705339,10.800
0.394754,0.637550,37.300
0.635819,0.795043,7.800
0.186345,0.788575,25.800
0.627441,0.799837,5.600
0.157657,0.577381,74.100
0.192115,0.709211,21.600
0.420304,0.808125,14.000
0.140511,0.592614,66.500
0.131684,0.840176,16.300
0.100311,0.575445,72.200
0.361790,0.627012,47.200
0.564774,0.517482,97.500
0.120903,0.725381,20.900
0.491355,0.553409,64.400
0.593876,0.897438,8.000
0.200801,0.724480,21.700
0.188118,0.515928,84.600
0.616481,0.897762,5.800
0.593875,0.930710,9.500
0.423365,0.633944,22.900
0.591520,0.560589,36.300
0.155654,0.740119,25.800
0.336689,0.591500,55.300
0.542679,0.916727,6.600
0.254471,0.543700,81.400
0.551397,0.899293,7.100
0.402507,0.931091,9.500
0.550160,0.841411,9.100
0.378808,0.771812,15.500
0.320743,0.540708,101.500
0.231514,0.794953,12.900
0.225028,0.850996,13.400
0.550894,0.788831,9.400
0.171346,0.909314,12.600
0.151589,0.883561,11.800
0.205775,0.531528,91.300
0.205208,0.617746,30.500
0.593865,0.709376,17.500
0.339104,0.809486,16.000
0.694233,0.828420,10.400
0.182327,0.679793,33.300
0.492124,0.713081,16.200
0.369238,0.818281,12.800
0.335751,0.803424,13.900
0.625051,0.776458,10.600
0.685357,0.592459,47.100
0.623715,0.555392,44.400
0.215380,0.739917,16.900
0.232479,0.663359,29.700
0.493644,0.803262,9.600
0.273450,0.754545,20.400
0.540835,0.618428,35.400
0.439852,0.928134,7.600
0.430545,0.659024,19.100
0.597128,0.839515,11.600
0.526320,0.794381,10.400
0.115947,0.845039,13.400
0.129675,0.606604,63.800
0.460935,0.853469,9.800
0.391715,0.806184,11.700
0.256111,0.554427,55.800
0.351194,0.713824,22.500
0.554746,0.505012,98.400
0.595967,0.507186,73.900
0.436734,0.522566,111.300
0.331222,0.707670,22.100
0.262418,0.631253,62.800
0.413151,0.580125,83.900
0.288850,0.932658,9.300
0.438457,0.787635,14.100
0.505991,0.511202,123.000
0.139648,0.696431,33.400
0.100640,0.764902,17.200
0.227366,0.749356,18.100
0.636707,0.824918,6.800
0.487774,0.519456,79.800
0.203176,0.642101,27.300
0.634158,0.586107,36.100
0.381974,0.933472,7.800
0.385655,0.781865,16.700
0.661325,0.653288,17.400
0.135692,0.911504,11.000
0.229107,0.861599,10.500
0.451463,0.811460,11.000
0.217292,0.782787,19.900
0.507716,0.619965,35.900
0.228455,0.734723,20.100
0.159494,0.877454,12.300
0.224191,0.572394,73.300
0.353640,0.810962,13.300
0.205683,0.693496,35.000
0.180815,0.698171,23.800
0.616169,0.922927,7.100
0.292238,0.693187,27.000
0.316455,0.870913,10.400
0.133162,0.820904,16.400
0.314422,0.519734,72.900
0.258884,0.704389,25.000
0.466291,0.532356,88.200
0.223234,0.811783,14.400
0.633019,0.600363,55.400
0.657800,0.834200,6.600
0.159899,0.686182,22.600
0.164442,0.588864,78.100
0.169196,0.790882,18.200
0.471742,0.599644,58.900
0.173181,0.662021,52.700
0.611429,0.808550,10.800
0.552563,0.858401,8.300
0.591885,0.501307,112.000
0.415636,0.671076,31.100
0.698006,0.594564,67.900
0.126505,0.833993,16.300
0.340759,0.798208,11.900
0.294362,0.878096,10.700
0.669187,0.809191,7.600
0.446117,0.838195,10.500
0.583715,0.682311,24.800
0.202205,0.537754,71.300
0.687180,0.610776,46.000
0.399184,0.680425,24.200
0.396203,0.906288,9.400
0.682531,0.915892,3.600
0.328439,0.722753,16.700
0.338515,0.604230,51.100
0.450852,0.730084,18.100
0.176832,0.763917,26.400
0.292651,0.826972,12.100
0.215925,0.911748,11.900
0.161970,0.910706,11.400
0.619687,0.778289,12.100
0.453599,0.550814,73.200
0.315204,0.648679,33.100
0.345202,0.911521,9.800
0.358911,0.805030,14.700
0.479890,0.702308,16.400
0.656062,0.651767,22.500
0.659668,0.665752,10.200
0.334895,0.912834,11.000
0.297557,0.743911,16.900
0.370628,0.584186,59.700
0.440761,0.592118,58.600
0.377091,0.637845,31.700
0.495252,0.675704,22.900
0.432639,0.835313,10.800
0.292429,0.608497,39.700
0.307438,0.833269,11.000
0.327156,0.540849,87.100
0.156784,0.812035,18.800
0.199638,0.938905,10.100
0.533868,0.793027,11.700
0.333458,0.539079,87.500
0.228723,0.810007,16.600
0.437603,0.925463,9.500
0.553324,0.560879,63.100
0.254453,0.720631,23.200
0.596074,0.908177,7.500
0.656503,0.531437,103.700
0.458437,0.701718,16.400
0.501369,0.835346,10.700
0.131546,0.594453,49.300
0.667312,0.767104,11.600
0.335491,0.840925,12.000
0.654340,0.756482,9.000
0.447387,0.771603,12.500
0.102771,0.751377,21.500
0.123125,0.577623,60.000
0.508251,0.755610,15.500
0.437601,0.789068,10.900
0.115919,0.904029,13.200
0.546076,0.932612,7.600
0.611287,0.742488,13.600
0.397850,0.915096,9.700
0.379454,0.882789,11.800
0.103284,0.921076,12.900
0.571990,0.502887,109.200
0.298430,0.547007,80.700
0.627258,0.645066,21.800
0.323836,0.837633,11.600
0.439047,0.704283,16.000
0.262205,0.617013,36.200
0.196353,0.618962,45.200
0.564945,0.832685,9.000
0.397954,0.880322,8.400
0.421893,0.670773,35.800
0.679250,0.614744,32.500
0.678148,0.612109,14.000
0.613385,0.864871,7.900
0.212566,0.894486,11.900
0.456564,0.919615,10.700
0.626888,0.761345,18.000
0.324678,0.845136,11.600
0.160664,0.674946,41.100
0.586578,0.566303,48.800
0.389058,0.585148,58.500
0.438636,0.786935,15.800
0.689287,0.530893,66.200
0.464327,0.525598,66.400
0.354988,0.508487,101.300
0.321991,0.648465,44.400
0.350572,0.773444,21.200
0.171039,0.904755,10.400
0.576850,0.637795,36.500
0.602630,0.820099,13.400
0.270638,0.847601,13.400
0.282278,0.847914,14.900
0.624601,0.944868,5.600
0.114382,0.689850,32.300
0.412274,0.912488,8.900
0.378205,0.811250,13.700
0.514076,0.688159,25.900
0.198035,0.709673,31.400
0.500998,0.677292,26.100
0.326040,0.733527,17.200
0.471229,0.754364,19.000
0.124057,0.660027,23.400
0.377036,0.758334,22.300
0.413351,0.615096,48.500
0.228596,0.745477,19.900
0.183774,0.869320,13.700
0.213085,0.895719,12.700
0.306485,0.929914,8.700
0.158086,0.673872,44.200
0.668392,0.567589,20.700
0.342996,0.632992,39.100
0.585382,0.905093,6.200
0.684650,0.511977,90.500
0.148441,0.701666,19.900
0.491002,0.844006,9.000
0.622845,0.803014,8.200
0.480541,0.629323,30.200
0.357416,0.854046,10.900
0.358646,0.614184,42.000
0.121539,0.684225,26.300
0.420760,0.505903,97.500
0.696126,0.579458,44.900
0.675225,0.837101,5.500
0.124240,0.942983,10.500
0.523478,0.646482,26.100
0.281059,0.575245,80.000
0.641793,0.883580,6.400
0.127069,0.855607,14.300
0.661524,0.635183,38.000
0.602485,0.791750,10.400
0.170503,0.760212,22.900
0.135895,0.699900,24.200
0.600825,0.639722,27.700
0.193455,0.677757,30.400
0.420939,0.663405,28.300
0.649447,0.932565,4.800
0.440469,0.622714,33.600
0.338340,0.652966,38.800
0.367010,0.573855,64.000
0.137870,0.563985,57.400
0.681251,0.651511,20.100
0.286393,0.609441,64.900
0.213618,0.742434,21.900
0.271628,0.816682,10.800
0.678624,0.912415,4.400
0.156572,0.793899,12.500
0.620382,0.626196,27.100
0.524706,0.604988,40.200
0.598012,0.868952,6.500
0.685539,0.913957,3.300
0.605293,0.898579,6.000
0.666029,0.859943,10.100
0.176161,0.934605,12.300
0.577473,0.609761,41.100
0.427405,0.533758,73.300
0.426097,0.797031,14.500
0.639353,0.568455,65.300
0.683082,0.909483,4.000
0.522903,0.574451,39.100
0.389763,0.785215,14.400
0.373842,0.889640,13.100
0.331805,0.755063,16.300
0.316959,0.949015,8.700
0.334904,0.876661,11.200
0.153852,0.870383,11.800
0.146462,0.646348,38.500
0.567922,0.530814,72.300
0.367644,0.874028,8.800
0.658411,0.916650,5.500
0.467333,0.516903,73.000
0.121106,0.886229,13.400
0.194514,0.641778,24.600
0.223492,0.862236,11.800
0.685442,0.592699,29.500
0.231223,0.711724,27.100
0.409453,0.525886,123.800
0.661706,0.787026,6.100
0.686316,0.526405,57.400
0.241816,0.694728,26.500
0.129471,0.788345,17.800
0.192161,0.620060,54.500
0.137997,0.778036,19.800
0.217075,0.631397,32.500
0.441142,0.569871,57.100
0.647469,0.868503,11.100
0.422331,0.558470,51.900
0.475594,0.725011,19.200
0.221120,0.862566,13.100
0.580350,0.743800,19.100
0.470673,0.837030,9.700
0.618482,0.560265,46.800
0.669306,0.900455,4.900
0.308740,0.689608,26.800
0.154347,0.851603,13.500
0.235557,0.674952,39.400
0.362705,0.677853,27.700
0.667416,0.771516,8.900
0.326986,0.921209,9.300
0.562464,0.513784,92.000
0.424286,0.900811,9.500
0.209685,0.928864,11.200
0.292440,0.593522,60.600
0.491915,0.660206,23.400
0.503712,0.701727,23.200
0.360856,0.595948,68.400
0.237187,0.569517,74.100
0.533144,0.906942,7.600
0.201324,0.630765,46.200
0.662002,0.627730,14.400
0.212742,0.767549,22.800
0.164387,0.929213,10.600
0.398589,0.658161,31.900
0.411730,0.647781,21.300
0.404916,0.734613,17.700
0.362000,0.826837,11.100
0.696889,0.858482,6.300
0.391768,0.507994,80.200
0.386768,0.505369,102.000
0.353060,0.603004,49.800
0.140095,0.551854,88.000
0.455774,0.871233,7.800
0.236781,0.832111,14.500
0.482565,0.835238,7.100
0.130500,0.839624,18.600
0.688832,0.720673,11.200
0.381403,0.549996,72.700
0.638053,0.712023,15.000
0.385337,0.618219,39.200
0.136198,0.510475,97.500
0.593328,0.775805,7.900
0.488910,0.523569,70.400
0.569054,0.692342,18.200
0.356902,0.793603,16.400
0.482762,0.721250,15.100
0.613737,0.789606,8.600
0.478639,0.913551,9.500
0.308604,0.669097,23.700
0.497518,0.745384,16.900
0.503113,0.544584,82.700
0.676352,0.686949,20.400
0.322547,0.829950,14.700
0.355049,0.702946,17.600
0.587274,0.830321,7.600
0.403457,0.887910,10.400
0.541944,0.803342,11.600
0.375826,0.519562,107.200
0.229297,0.648116,44.300
0.547122,0.773445,15.800
0.178693,0.820765,17.900
0.219150,0.849668,13.000
0.476095,0.700137,28.800
0.548362,0.729646,21.800
0.636813,0.503247,94.600
0.263552,0.588156,60.100
0.166435,0.562978,95.000
0.673628,0.835308,5.700
0.192654,0.942510,9.900
0.218600,0.534508,92.400
0.274798,0.662891,48.600
0.417635,0.863293,10.300
0.629695,0.530649,77.100
0.556328,0.614451,33.000
0.524895,0.594117,32.400
0.205108,0.766377,13.200
0.314610,0.802070,13.800
0.387043,0.812136,13.600
0.188456,0.581129,82.300
0.264058,0.645162,35.600
0.285000,0.713858,29.000
0.176366,0.708239,30.100
0.430144,0.602353,68.200
0.523017,0.722184,20.800
0.141959,0.534818,91.600
0.388674,0.849100,11.300
0.569327,0.596848,74.800
0.548794,0.651694,30.400
0.589044,0.548557,47.100
0.368944,0.605785,73.300
0.592334,0.651091,37.100
0.244452,0.939299,10.200
0.316486,0.684131,29.000
0.205813,0.559039,83.100
0.380491,0.520742,104.200
0.335236,0.690987,19.200
0.244556,0.897566,11.900
0.551068,0.794797,9.800
0.288308,0.928143,10.500
0.263683,0.736787,17.400
0.178534,0.922407,10.200
0.363293,0.519591,66.900
0.281779,0.881154,11.800
0.321564,0.915450,12.100
0.241598,0.937453,9.600
0.557893,0.876114,10.300
0.658002,0.538567,80.700
0.398759,0.670739,29.400
0.485799,0.585732,54.100
0.620303,0.559586,49.000
0.699298,0.939029,5.100
0.468110,0.942938,8.400
0.633868,0.654838,20.500
0.645165,0.546375,55.400
0.574871,0.807305,9.400
0.376559,0.915921,8.200
0.148692,0.713389,17.300
0.109483,0.753926,23.900
0.386320,0.823435,11.000
0.396589,0.900930,8.800
0.344417,0.734294,32.000
0.440900,0.730987,24.500
0.431298,0.709010,25.200
0.601968,0.672090,19.300
0.165194,0.682613,32.800
0.235107,0.705759,19.900
0.575803,0.539385,71.600
0.608702,0.724218,14.300
0.696895,0.924633,3.400
0.623747,0.612159,44.700
0.633939,0.938507,7.000
0.288609,0.741175,20.800
0.340997,0.711714,15.900
0.260851,0.763690,16.100
0.463780,0.801211,14.300
0.663283,0.932854,4.500
0.306785,0.565140,111.000
0.434201,0.703532,28.700
0.277780,0.839950,12.600
0.201880,0.899446,11.300
0.217111,0.824309,11.900
0.134767,0.794639,17.900
0.669576,0.539684,54.600
0.341728,0.734219,29.100
0.600473,0.749285,10.900
0.508798,0.734481,17.900
0.215153,0.524371,100.900
0.205277,0.812910,13.300
0.587193,0.917606,5.200
0.258827,0.616575,42.800
0.647971,0.823682,7.700
0.184033,0.893794,10.100
0.506625,0.938166,7.600
0.588684,0.675742,31.300
0.241154,0.774926,14.800
0.265724,0.766262,18.600
0.678711,0.809780,6.600
0.258759,0.682803,27.000
0.357974,0.793292,10.900
0.359509,0.714988,17.700
0.251821,0.725297,23.700
0.565475,0.621164,40.600
0.563110,0.550830,79.200
0.326991,0.931529,8.300
0.601075,0.905137,7.400
0.227845,0.573866,77.900
0.102583,0.938755,10.600
0.442700,0.640292,41.400
0.696447,0.765308,9.900
0.123187,0.734998,16.600
0.224799,0.805056,16.400
0.411349,0.909275,9.300
0.585964,0.618035,33.400
0.153425,0.720090,25.800
0.337141,0.780524,13.100
0.548245,0.931174,6.700
0.322926,0.604244,37.700
0.213302,0.718953,21.000
0.217297,0.614120,55.500
0.346029,0.821755,12.200
0.387650,0.633817,36.200
0.617089,0.764754,11.900
0.485351,0.626410,37.600
0.514241,0.848616,11.200
0.689792,0.795080,6.400
0.347106,0.611791,37.500
0.342013,0.926045,10.800
0.654008,0.873822,6.700
0.247525,0.922704,11.200
0.537889,0.774082,13.700
0.552744,0.949988,5.400
0.158673,0.585074,58.300
0.380939,0.516496,92.400
0.220337,0.852974,13.400
0.211225,0.763096,17.700
0.378297,0.636257,42.400
0.273658,0.519193,89.500
0.577636,0.580002,55.800
0.644563,0.549381,91.700
0.581632,0.877508,6.600
0.259619,0.586519,31.200
0.264481,0.830644,14.500
0.252837,0.539498,66.600
0.181023,0.938035,10.200
0.666279,0.920098,4.800
0.341229,0.565740,69.000
0.234814,0.878888,11.400
0.608003,0.807156,10.900
0.339517,0.903186,9.000
0.121070,0.722977,26.700
0.197165,0.555032,70.800
0.483550,0.507986,117.700
0.569743,0.553241,56.700
0.226561,0.708875,22.300
0.650437,0.854343,6.500
0.610598,0.650357,24.800
0.609028,0.775922,12.000
0.236597,0.840355,14.500
0.130322,0.852990,13.300
0.620454,0.880489,6.900
0.283480,0.859226,15.400
0.471350,0.908023,7.600
0.555980,0.912413,7.200
0.176976,0.702270,26.700
0.568503,0.897860,7.200
0.663107,0.796568,6.900
0.537025,0.646309,33.800
0.364734,0.502595,88.600
0.626007,0.630972,41.000
0.416475,0.887664,10.000
0.546863,0.848173,10.800
0.592304,0.703782,16.000
0.549612,0.853569,10.200
0.272713,0.905948,11.600
0.170706,0.922256,11.600
0.243003,0.828477,12.100
0.401725,0.744950,17.800
0.403166,0.859641,9.400
0.449587,0.703780,19.100
0.337061,0.784748,23.200
0.572135,0.758554,14.000
0.647892,0.924872,4.900
0.248035,0.833016,12.500
0.541914,0.941360,7.400
0.506783,0.853123,11.000
0.413854,0.575110,52.200
0.213118,0.857809,12.100
0.577139,0.872163,6.300
0.676376,0.884826,4.700
0.533102,0.890556,9.300
0.650716,0.857389,6.600
0.690511,0.914040,4.300
0.311230,0.850009,13.900
0.482934,0.851538,11.300
0.384360,0.760808,21.800
0.691977,0.729782,7.600
0.156285,0.840334,13.700
0.347425,0.572498,51.000
0.625323,0.596818,50.400
0.270431,0.860404,12.700
0.572676,0.600669,50.400
0.329670,0.887738,8.800
0.687987,0.688548,9.700
0.630118,0.855428,8.100
0.280792,0.815066,12.800
0.562116,0.526866,101.700
0.302114,0.545698,83.700
0.463818,0.540371,54.400
0.495088,0.830342,9.800
0.597757,0.554241,70.600
0.114671,0.576377,56.600
0.232095,0.766362,18.700
0.527151,0.575297,61.200
0.438114,0.778070,14.600
0.397363,0.803754,16.100
0.133126,0.914585,12.900
0.308966,0.704923,24.200
0.619060,0.813650,7.400
0.118536,0.613248,76.700
0.337862,0.625906,40.000
0.667089,0.893104,4.700
0.130528,0.770893,16.200
0.549823,0.831924,6.600
0.254568,0.572455,82.900
0.619965,0.501793,61.900
0.547641,0.579220,93.600
0.631423,0.509890,102.600
0.229555,0.864100,13.500
0.418776,0.708099,15.200
0.567562,0.917810,8.000
0.247420,0.689029,48.500
0.238448,0.803425,13.400
0.116309,0.505785,99.700
0.675109,0.944751,3.300
0.526010,0.871358,8.400
0.481336,0.926622,7.600
0.546397,0.535814,82.700
0.418968,0.900241,7.900
0.385680,0.797613,13.600
0.369719,0.830702,13.200
0.484264,0.888329,8.900
0.220921,0.763774,20.000
0.632835,0.556415,75.300
0.587051,0.596943,53.000
0.309738,0.615788,38.600
0.447166,0.859219,14.000
0.184616,0.676129,25.200
0.683408,0.843009,4.900
0.641736,0.713755,14.100
0.653139,0.885073,5.500
0.299298,0.939654,10.400
0.201481,0.946567,10.100
0.227063,0.655434,50.700
0.154001,0.538444,101.600
0.172066,0.819138,16.800
0.142783,0.649339,51.300
0.693894,0.728551,25.600
0.144435,0.945006,10.400
0.179525,0.552051,72.800
0.596353,0.541930,63.500
0.448144,0.507610,83.700
0.564650,0.779059,9.300
0.478547,0.625211,47.600
0.629305,0.757743,13.300
0.483081,0.531928,79.200
0.413275,0.747449,16.300
0.527650,0.606156,64.000
0.368436,0.928246,9.500
0.307638,0.929762,10.100
0.380591,0.853536,10.400
0.201828,0.540234,69.000
0.577943,0.860110,7.400
0.256422,0.787317,16.500
0.192119,0.677041,25.000
0.247811,0.799019,18.300
0.605242,0.868267,7.000
0.298121,0.922378,8.900
0.511630,0.645730,13.700
0.613846,0.565273,55.400
0.146647,0.838642,14.300
0.559015,0.566382,68.900
0.284599,0.691543,23.800
0.229973,0.809802,13.900
0.513341,0.655744,16.700
0.645878,0.595107,42.200
0.277012,0.531666,77.300
0.441300,0.860159,11.400
0.273900,0.647391,31.000
0.432571,0.904104,8.900
0.473117,0.682299,23.700
0.466201,0.740551,22.300
0.474128,0.645665,29.900
0.181048,0.879463,13.900
0.516124,0.591914,71.400
0.504850,0.827542,8.100
0.509553,0.782580,16.600
0.144442,0.573739,72.000
0.368103,0.564280,62.700
0.345421,0.619603,33.900
