avg_mastery,pct_struggling,std_mastery,priority
0.590745,0.567837,0.016820,77.696235
0.653439,0.224384,0.094615,55.484480
0.299383,0.548452,0.127639,93.960359
0.241372,0.469492,0.181254,95.087358
0.322492,0.714298,0.101658,100.000000
0.155442,0.423934,0.087756,100.000000
0.874314,0.106364,0.189592,22.733169
0.283247,0.610538,0.223574,97.912695
0.561489,0.469576,0.204492,89.178661
0.791974,0.125538,0.164020,33.736279
0.783824,0.144848,0.049918,27.124335
0.438386,0.398529,0.212977,92.491472
0.476257,0.452671,0.145900,89.345986
0.994702,0.054180,0.175252,8.387345
0.674597,0.402059,0.238200,76.706021
0.814638,0.142116,0.154431,26.951918
0.902554,0.109141,0.246384,26.595399
0.787590,0.304025,0.234883,53.506182
0.185179,0.471833,0.070421,97.092890
0.562171,0.366319,0.055017,71.310892
0.101894,0.728032,0.117547,96.462864
0.652922,0.097265,0.120373,46.575493
0.955349,0.000000,0.210538,13.295661
0.512732,0.472393,0.067728,80.868294
0.432972,0.420558,0.172770,86.186693
0.035843,0.545242,0.114107,96.901361
0.959775,0.000000,0.252000,14.984704
0.103003,0.415454,0.127668,92.481306
0.041079,0.478306,0.085808,92.595497
0.246067,0.836847,0.236612,100.000000
0.065530,0.589787,0.036088,100.000000
0.455118,0.596075,0.157521,100.000000
0.516088,0.395513,0.245332,84.247744
0.312570,0.231071,0.252701,98.486945
0.050960,0.856667,0.170436,100.000000
0.111600,0.639032,0.251999,98.843066
0.384504,0.446201,0.008322,90.800651
0.060528,0.699709,0.290991,100.000000
0.698190,0.218334,0.247025,57.607779
0.207021,0.812772,0.025868,100.000000
0.302072,0.824258,0.058170,96.969881
0.394126,0.206000,0.281659,95.725816
0.416610,0.330804,0.062973,77.919175
0.001661,0.628611,0.046798,99.089226
0.112070,1.000000,0.231817,99.865347
0.862765,0.192632,0.176329,28.112634
0.001233,0.917887,0.105903,100.000000
0.508167,0.222411,0.281927,84.772912
0.489502,0.558950,0.136712,86.309831
0.333094,0.504040,0.191636,91.824121
0.431327,0.529034,0.099981,92.709766
0.780581,0.139983,0.240019,42.845052
0.841204,0.231126,0.266822,48.116870
0.260349,0.766923,0.213641,100.000000
0.322490,0.430573,0.259839,98.401528
0.242483,0.713960,0.256372,98.322883
0.479863,0.398698,0.136759,87.701787
0.683258,0.160038,0.048013,38.052678
0.228253,0.621738,0.090072,97.127173
0.330736,0.360915,0.277174,91.559357
0.930385,0.037102,0.233586,19.011064
0.048569,0.972331,0.208770,100.000000
0.460770,0.482933,0.010492,85.593701
0.711558,0.174878,0.071041,40.957082
0.150454,0.886778,0.296000,93.351093
0.047374,0.592501,0.048281,98.293499
0.138205,0.830260,0.277559,100.000000
0.918823,0.131737,0.208367,22.385224
0.009260,1.000000,0.117817,96.947236
0.188322,0.395939,0.067776,100.000000
0.031284,0.712929,0.267226,100.000000
0.110629,0.590646,0.229074,100.000000
0.620149,0.083684,0.046943,44.396541
0.241639,0.329938,0.076654,95.022099
0.569212,0.338773,0.072672,66.609204
0.590195,0.293903,0.028561,61.765618
0.849435,0.129504,0.083954,23.386655
0.004741,0.498787,0.172487,97.618347
0.853369,0.144298,0.089192,17.885106
0.619119,0.189937,0.023849,50.339855
0.162743,0.411653,0.204747,100.000000
0.772937,0.226394,0.249724,55.787067
0.855492,0.234629,0.126128,30.089080
0.254263,0.559634,0.085146,100.000000
0.918794,0.110619,0.261655,27.223882
0.454457,0.314879,0.293229,90.348816
0.603424,0.231548,0.177457,68.434982
0.984650,0.025618,0.213478,11.550397
0.361536,0.159456,0.222226,85.156215
0.813159,0.270945,0.294079,50.842777
0.318399,0.718653,0.019082,92.887512
0.799214,0.167840,0.016040,25.345263
0.600734,0.272079,0.214046,72.947718
0.216356,0.625441,0.147349,100.000000
0.414026,0.346596,0.001250,76.054432
0.317636,0.503475,0.030921,90.893840
0.078108,0.629858,0.120505,92.113788
0.029835,0.640007,0.155047,99.347877
0.346479,0.678437,0.069352,93.627704
0.019034,0.554170,0.138513,100.000000
0.165488,0.808895,0.294222,100.000000
0.725183,0.208759,0.066600,41.954837
0.708091,0.010676,0.167858,40.274040
0.738580,0.241702,0.083554,44.955748
0.317153,0.621567,0.133068,100.000000
0.890019,0.203256,0.059597,13.263021
0.593831,0.478440,0.146324,80.421909
0.126026,0.604279,0.141115,98.047194
0.143719,0.757245,0.016356,100.000000
0.693095,0.278443,0.140415,57.033733
0.172944,0.635184,0.289403,94.351381
0.507293,0.412029,0.188661,87.645861
0.991774,0.000000,0.125955,10.430030
0.004008,0.644549,0.250333,99.258591
0.016580,0.647152,0.094640,100.000000
0.993085,0.014376,0.133385,14.281760
0.584639,0.277999,0.113995,64.725587
0.126910,0.381733,0.141106,100.000000
0.897302,0.063746,0.163781,13.863572
0.880380,0.015254,0.227585,17.946696
0.536200,0.245446,0.259138,83.236297
0.621792,0.345535,0.187754,73.894485
0.273187,0.594916,0.046050,100.000000
0.050520,0.877842,0.139292,100.000000
0.594568,0.473883,0.268687,90.647997
0.294755,0.620099,0.005261,97.549104
0.663621,0.308395,0.180626,64.902691
0.836245,0.000000,0.191344,17.202331
0.018161,0.701770,0.251759,100.000000
0.595714,0.206866,0.054522,64.737719
0.231281,0.627631,0.246085,95.404743
0.873888,0.028117,0.274368,28.052534
0.253665,0.832030,0.015212,96.425356
0.610770,0.303593,0.222129,77.656068
0.553541,0.237855,0.044486,62.550306
0.396167,0.350715,0.277462,92.216359
0.677621,0.329815,0.192927,70.634021
0.725770,0.082455,0.274754,52.894723
0.566938,0.265277,0.054173,69.580194
0.758422,0.115662,0.164528,37.530004
0.983417,0.000000,0.129744,5.698233
0.419272,0.216298,0.036911,74.341841
0.514583,0.557371,0.213335,98.545170
0.012470,0.866031,0.257163,96.452117
0.796029,0.146918,0.124222,29.553938
0.520230,0.224119,0.155431,77.870686
0.407961,0.272431,0.104633,84.939972
0.094072,0.431217,0.042687,100.000000
0.889656,0.157273,0.096059,15.558308
0.395007,0.555169,0.263011,95.832182
0.682582,0.335049,0.112858,59.230293
0.149374,0.861199,0.032468,99.440747
0.961550,0.000000,0.295499,13.140737
0.178442,0.577980,0.012806,93.384468
0.199542,0.608482,0.195061,97.462142
0.858983,0.000000,0.134096,19.001026
0.912583,0.000000,0.192931,17.447818
0.212147,0.848239,0.167642,100.000000
0.469801,0.255877,0.224353,82.693221
0.733495,0.070964,0.198884,53.976190
0.878366,0.138628,0.221570,23.233340
0.379053,0.305352,0.198327,87.160533
0.517019,0.404995,0.160319,81.540121
0.741716,0.070466,0.206254,33.112021
0.731136,0.102868,0.062728,29.792672
0.782960,0.185021,0.189712,42.693739
0.569934,0.312003,0.104776,71.889260
0.104615,0.447317,0.152460,95.926074
0.903973,0.321476,0.073510,21.833802
0.865573,0.095014,0.105438,23.096627
0.798097,0.101081,0.076079,22.148191
0.099862,0.643748,0.195516,100.000000
0.204397,0.250876,0.153074,100.000000
0.743600,0.168325,0.033914,27.585593
0.023140,0.481505,0.058787,100.000000
0.979225,0.014219,0.196888,8.066098
0.377145,0.106956,0.278837,90.323711
0.719313,0.159967,0.250119,59.192572
0.887571,0.103070,0.257119,24.194347
0.394630,0.563500,0.011234,90.122832
0.319132,0.336176,0.052465,95.232261
0.608741,0.367204,0.079171,73.884468
0.580989,0.285486,0.163860,79.225579
0.409140,0.631840,0.297131,87.465347
0.601775,0.228656,0.184702,65.428114
0.935381,0.055187,0.288273,24.464604
0.467640,0.510602,0.209628,88.489085
0.196742,0.530150,0.177700,99.928614
0.377206,0.494021,0.105147,92.172765
0.394107,0.385589,0.289458,99.312244
0.131109,0.881789,0.065179,98.708913
0.162872,0.698945,0.257507,90.829807
0.684562,0.212084,0.067581,44.057676
0.339478,0.676450,0.261252,96.172427
0.954898,0.021367,0.282689,15.760156
0.243597,0.234285,0.247823,100.000000
0.098925,0.801468,0.293903,100.000000
0.753505,0.191535,0.080918,34.602209
0.881036,0.061636,0.241765,24.608508
0.278113,0.634076,0.042414,97.093321
0.202088,0.442993,0.158647,100.000000
0.185766,0.822306,0.050243,100.000000
0.522012,0.260635,0.017651,68.097732
0.468417,0.625571,0.063473,98.395415
0.259440,0.883642,0.037747,100.000000
0.045173,0.902420,0.044977,98.287869
0.481491,0.494242,0.049469,84.383737
0.959332,0.073647,0.081362,8.211208
0.652519,0.305374,0.262786,69.846609
0.495507,0.226749,0.003402,72.254492
0.110692,0.646685,0.160815,96.885606
0.252436,0.830912,0.049286,100.000000
0.294774,0.678990,0.081950,97.729249
0.764804,0.361653,0.005377,31.303522
0.876711,0.233025,0.106859,24.176567
0.901642,0.089743,0.134676,23.918586
0.984569,0.000000,0.121968,0.000000
0.982367,0.000000,0.248683,14.300405
0.952999,0.138386,0.004724,5.355941
0.071822,0.978185,0.015743,95.930557
0.137794,0.849496,0.037882,100.000000
0.304467,0.302214,0.113133,97.045930
0.552898,0.234826,0.290777,84.914464
0.096978,0.841728,0.194837,97.223804
0.845797,0.161955,0.072836,30.777036
0.616756,0.445638,0.087469,72.902415
0.542364,0.392390,0.039206,73.898605
0.165311,0.617501,0.169326,96.862098
0.253255,0.235089,0.075193,92.627822
0.160312,0.399371,0.120508,100.000000
0.851933,0.013542,0.287048,24.844759
0.584228,0.122865,0.155216,56.370405
0.735129,0.227077,0.206438,56.020441
0.296033,0.623149,0.178186,92.162373
0.371253,0.557639,0.001812,95.014118
0.404855,0.213923,0.156530,86.697231
0.760015,0.218274,0.129656,44.766734
0.772353,0.162693,0.013255,18.525882
0.206814,0.488934,0.030134,98.887182
0.941539,0.000000,0.097320,5.240506
0.120655,0.801136,0.174689,97.870622
0.896122,0.076325,0.055594,11.479166
0.100396,0.362210,0.155230,95.870565
0.264540,0.595105,0.205163,97.257872
0.846479,0.066761,0.057140,16.522564
0.179492,0.701567,0.082978,98.340641
0.413568,0.445208,0.286012,97.971179
0.449859,0.115985,0.190316,74.539946
0.245259,0.450655,0.136372,94.803699
0.710245,0.302221,0.162638,53.959704
0.851335,0.077683,0.281750,32.510924
0.874575,0.197847,0.050521,16.125321
0.339322,0.435505,0.115016,95.828712
0.530850,0.556164,0.257969,93.946419
0.248406,0.569926,0.132083,95.625451
0.244797,0.709436,0.172640,94.975734
0.161254,0.571188,0.227252,97.704049
0.940019,0.092706,0.266190,21.359649
0.887989,0.211449,0.178889,20.910094
0.777359,0.172204,0.130673,34.139824
0.517662,0.318710,0.000198,71.281780
0.490608,0.538992,0.041555,84.503292
0.529746,0.245162,0.000981,66.340530
0.536568,0.459168,0.064698,84.637013
0.434563,0.586482,0.278510,98.741114
0.131755,0.908984,0.031869,100.000000
0.125664,0.417744,0.040772,98.197441
0.952250,0.086734,0.099251,13.300256
0.482031,0.447129,0.139550,89.706218
0.953206,0.119006,0.051542,10.946538
0.163577,1.000000,0.168540,100.000000
0.554417,0.411329,0.132958,79.168399
0.207717,0.624495,0.199409,95.594249
0.253185,0.737428,0.104457,96.608560
0.030055,0.576405,0.165564,100.000000
0.118953,0.607322,0.055907,98.747953
0.916848,0.000000,0.122376,14.963035
0.321533,0.777775,0.144052,93.309873
0.608129,0.323423,0.075953,59.256361
0.465014,0.436160,0.041772,77.102167
0.400451,0.280271,0.181215,92.129996
0.531886,0.386042,0.065312,79.988134
0.187239,0.491243,0.061260,95.467972
0.988604,0.095506,0.156680,15.326288
0.818308,0.173692,0.057920,25.641544
0.741615,0.217117,0.255951,61.734306
0.468759,0.322815,0.287640,91.852611
0.152877,0.627107,0.127055,95.635002
0.920666,0.010273,0.128818,5.847970
0.341387,0.277353,0.152317,92.085785
0.050107,0.863534,0.000623,100.000000
0.342404,0.339550,0.259683,91.005150
0.794457,0.254943,0.113126,36.523895
0.622709,0.126213,0.068880,47.694268
0.750839,0.113543,0.007784,21.698582
0.793635,0.196270,0.033368,29.669392
0.211955,0.298164,0.258230,100.000000
0.923783,0.002139,0.203750,14.695045
0.437990,0.449146,0.137794,95.307075
0.639014,0.377452,0.276965,82.418310
0.002309,0.953643,0.232480,100.000000
0.993368,0.084573,0.123525,6.086158
0.280896,0.474707,0.155654,96.349763
0.062063,1.000000,0.061225,100.000000
0.458262,0.459015,0.289223,89.251739
0.129030,0.408662,0.282624,99.937119
0.152327,0.647860,0.151260,95.597653
0.632283,0.300200,0.214810,71.156845
0.392927,0.620061,0.223058,94.817982
0.921852,0.181053,0.292479,32.801819
0.319156,0.712555,0.159256,100.000000
0.726180,0.033272,0.179649,39.951036
0.461099,0.515529,0.264354,98.434030
0.659951,0.293812,0.214069,67.987805
0.599695,0.368503,0.064650,78.179511
0.472784,0.547659,0.245485,95.292791
0.950061,0.130096,0.271398,26.156489
0.342714,0.653828,0.285642,100.000000
0.177236,0.554614,0.124132,100.000000
0.678094,0.378702,0.289574,75.898832
0.846008,0.180480,0.201740,27.941205
0.040254,0.514512,0.103933,100.000000
0.449633,0.697465,0.293561,91.751857
0.892488,0.109545,0.279059,34.412318
0.749619,0.174242,0.003943,31.055706
0.991808,0.000000,0.284976,20.252778
0.531414,0.503745,0.113369,90.246853
0.659996,0.122021,0.090446,39.037496
0.302480,0.638178,0.207765,96.586795
0.947536,0.000000,0.042560,8.039191
0.366335,0.486182,0.248255,97.836368
0.738511,0.140442,0.129265,39.458834
0.403140,0.449877,0.123027,94.789289
0.561819,0.090645,0.111215,62.890673
0.719783,0.159250,0.032535,35.742817
0.508934,0.336022,0.138576,88.612522
0.907086,0.000000,0.255586,22.774833
0.419301,0.455699,0.078727,87.286933
0.647072,0.152033,0.206144,61.122604
0.342362,0.299773,0.255351,96.467487
0.408157,0.501435,0.216561,90.418022
0.440050,0.553621,0.201800,94.665185
0.125807,0.486958,0.200486,94.789775
0.091724,0.759662,0.109945,95.086636
0.667490,0.257188,0.120557,59.245372
0.655518,0.489466,0.059468,63.396673
0.662910,0.366027,0.144693,67.543739
0.019766,0.482712,0.257713,100.000000
0.326547,0.346154,0.069658,92.403044
0.197810,0.696803,0.113520,96.856553
0.778151,0.082752,0.146265,33.228346
0.860630,0.035165,0.278747,24.180366
0.246680,0.312479,0.183896,89.392534
0.667849,0.084693,0.137071,46.661459
0.129363,0.400195,0.014400,99.893576
0.275153,0.622240,0.225022,98.952264
0.138654,0.533102,0.263336,98.728604
0.283521,0.550203,0.097777,97.975586
0.674737,0.237733,0.191553,65.184358
0.910327,0.039499,0.121546,19.005081
0.202522,0.580744,0.193623,100.000000
0.542079,0.203141,0.208130,77.203790
0.701391,0.280172,0.095730,45.176433
0.952922,0.176583,0.175897,17.810604
0.610060,0.095790,0.148167,59.168348
0.255107,0.508030,0.059740,98.093435
0.625478,0.349250,0.176307,69.087963
0.320491,0.577384,0.089452,97.455714
0.976128,0.021409,0.184328,11.298690
0.399676,0.345075,0.267162,100.000000
0.685428,0.076831,0.165457,41.397509
0.023228,0.396350,0.071325,100.000000
0.400061,0.446143,0.250860,96.819307
0.875108,0.179866,0.248005,37.910353
0.610227,0.311967,0.139495,71.069940
0.443943,0.676476,0.212397,97.552860
0.935937,0.000000,0.007623,7.596660
0.853984,0.080623,0.223145,33.380747
0.322216,0.281847,0.071858,96.739574
0.544548,0.392586,0.208203,91.556555
0.489824,0.399307,0.254097,92.392684
0.632203,0.534316,0.053731,75.851945
0.334111,0.650640,0.022567,98.372167
0.244205,0.656029,0.206245,100.000000
0.912672,0.070946,0.275356,20.253987
0.923874,0.098607,0.052703,16.237189
0.843323,0.134087,0.293008,38.605578
0.978204,0.000000,0.087837,13.028598
0.744992,0.155007,0.099999,36.958294
0.764667,0.176494,0.141767,35.763739
0.762590,0.082266,0.024113,24.345549
0.480608,0.256706,0.077346,82.027113
0.456452,0.326266,0.129343,89.912165
0.240226,0.550341,0.003210,87.556532
0.644819,0.176056,0.077205,52.949589
0.289320,0.693125,0.298566,93.850599
0.257808,0.476095,0.299056,100.000000
0.585961,0.101261,0.011046,46.151307
0.409982,0.437001,0.170970,89.331241
0.218857,0.214122,0.143375,88.192177
0.816056,0.327111,0.093370,40.320965
0.860570,0.085878,0.230448,25.437274
0.167700,0.505627,0.293766,98.103302
0.007507,1.000000,0.265960,100.000000
0.336130,0.323167,0.063930,88.646559
0.797511,0.150351,0.115015,31.864137
0.839174,0.000000,0.220386,21.454333
0.138329,0.932614,0.271585,97.837927
0.774336,0.018622,0.241287,43.191891
0.115704,1.000000,0.237351,100.000000
0.390063,0.574595,0.120019,93.706714
0.998610,0.242870,0.143467,20.370648
0.192591,0.398532,0.131682,99.840813
0.153964,0.370202,0.242918,100.000000
0.422800,0.581319,0.234835,96.602316
0.619669,0.338905,0.019256,60.288340
0.932901,0.000000,0.208883,12.910212
0.980821,0.128834,0.166187,17.196678
0.069641,0.733400,0.295673,100.000000
0.137998,0.553386,0.193926,97.214212
0.790738,0.145366,0.031611,22.508482
0.270632,0.532385,0.275543,98.441587
0.884849,0.257384,0.014514,17.675290
0.663453,0.316457,0.018720,49.174475
0.111845,1.000000,0.121272,96.567063
0.832529,0.134585,0.261086,42.198431
0.176356,0.524117,0.134919,100.000000
0.423495,0.685117,0.022941,96.624527
0.552185,0.383923,0.140913,77.987093
0.500766,0.502577,0.237161,92.466009
0.686163,0.025688,0.156234,44.527754
0.652687,0.114433,0.180396,44.759693
0.992042,0.000000,0.231576,15.194488
0.999422,0.000000,0.023138,2.848922
0.516459,0.398890,0.084847,84.586072
0.095199,0.396256,0.136367,98.380828
0.727843,0.032028,0.193751,37.215039
0.976664,0.000000,0.222390,8.819680
0.318326,0.233047,0.270846,95.075522
0.461209,0.208217,0.195940,86.735058
0.424777,0.355657,0.176098,92.656757
0.051419,0.865679,0.226959,100.000000
0.672264,0.213179,0.298588,68.587148
0.353338,0.265902,0.276282,97.427685
0.787464,0.219286,0.028026,26.669823
0.832120,0.204483,0.170274,35.061349
0.821231,0.225495,0.065769,25.490963
0.416666,0.446896,0.192366,87.753676
0.321546,0.802021,0.200419,100.000000
0.748821,0.258708,0.008609,24.038391
0.801389,0.184054,0.213208,41.000301
0.491257,0.365010,0.050390,76.321878
0.893031,0.163954,0.196302,36.582274
0.143909,0.776878,0.094404,100.000000
0.879069,0.000000,0.279274,21.935476
0.096095,0.356442,0.275242,97.149995
0.153526,0.642317,0.022612,100.000000
0.533840,0.545507,0.066781,83.805634
0.067518,0.563469,0.073187,95.096382
0.052807,0.960374,0.074162,100.000000
0.000519,0.437939,0.293710,100.000000
0.436317,0.337350,0.032904,88.276947
0.774624,0.082491,0.041146,23.505495
0.034838,0.694486,0.228849,100.000000
0.652258,0.215801,0.219990,69.197579
0.823127,0.192147,0.025314,21.257938
0.168001,0.680551,0.150067,99.280210
0.146864,0.499355,0.167496,100.000000
0.860801,0.137753,0.238824,27.459221
0.823125,0.144592,0.076332,20.307575
0.538942,0.266886,0.232786,81.589577
0.819200,0.022535,0.174450,22.625148
0.092756,0.848401,0.095638,99.753225
0.394482,0.469923,0.193749,94.281026
0.737798,0.168075,0.092522,38.176152
0.257452,0.337196,0.002628,87.176900
0.752329,0.224893,0.205301,47.106861
0.504179,0.444155,0.116356,85.251733
0.750266,0.347236,0.222393,54.429349
0.464680,0.439328,0.016442,90.310759
0.367904,0.220429,0.095393,83.678032
0.219189,0.710183,0.215433,97.467347
0.208379,0.824420,0.145857,98.240951
0.751491,0.320777,0.248600,58.164757
0.118910,0.845177,0.166142,100.000000
0.085982,0.905782,0.255678,93.039115
0.176291,0.359708,0.269006,98.898325
0.175347,0.434946,0.184678,94.894840
0.823108,0.217072,0.040577,22.061011
0.398507,0.455637,0.010332,91.769930
0.990388,0.000000,0.032824,3.776737
0.137211,0.529888,0.062511,99.572678
0.653540,0.253192,0.236424,65.396365
0.448730,0.538524,0.052358,95.173790
0.392918,0.524929,0.280655,96.159765
0.875084,0.063383,0.104314,15.969535
0.975596,0.000000,0.080304,9.340078
0.872859,0.027734,0.195903,20.099789
0.192301,0.833989,0.128514,97.108212
0.220798,0.485502,0.050177,99.102158
0.656074,0.295222,0.187458,68.502034
0.289084,0.580150,0.203158,100.000000
0.734725,0.040846,0.177382,32.571043
0.566421,0.386475,0.052814,76.552813
0.550909,0.384854,0.251006,89.732563
0.828547,0.174522,0.264120,41.830636
0.710533,0.213752,0.097874,47.703333
0.026578,0.920001,0.199001,100.000000
0.049459,0.479265,0.088160,100.000000
0.601558,0.354373,0.120806,71.407216
0.486192,0.511700,0.274614,88.852609
0.260185,0.236585,0.159214,91.231084
0.418656,0.527444,0.069147,84.825682
0.757910,0.139636,0.212883,46.014778
0.826611,0.229723,0.009651,22.880987
